CustomerID,Age,Gender,AnnualIncome,TotalPurchases,AvgTransactionValue,VisitsPerMonth,OnlineUser,MembershipLevel,Churned
13522,40,Other,2230812,23,16388.7,15,1,Silver,0
13523,20,Other,2391667,36,25605.21,6,1,Gold,1
13524,21,Female,1939549,40,33788.56,12,0,Gold,1
13525,42,Female,1436664,3,29567.46,2,1,Platinum,1
13526,64,Male,1832974,34,28941.15,4,1,Silver,1
13527,55,Female,419601,19,3564.34,12,1,Gold,0
13528,32,Female,496177,28,12679.12,3,1,Silver,0
13529,38,Other,2080221,23,28720.41,17,1,Bronze,1
13530,52,Other,212938,40,1210.37,6,0,Silver,1
13531,63,Female,1379418,49,12757.02,17,1,Platinum,1
13532,69,Female,1194199,45,11690.51,17,0,Silver,1
13533,31,Female,1512994,7,12717.85,11,1,Platinum,1
13534,53,Male,2119398,41,26919.79,7,0,Gold,0
13535,29,Male,1398609,12,29223.43,2,0,Gold,1
13536,34,Male,1139479,14,45477.2,19,1,Gold,1
13537,56,Female,1385622,46,19485.74,2,0,Bronze,1
13538,26,Female,745501,15,46350.97,13,0,Platinum,0
13539,52,Male,1502619,3,32702.13,16,1,Bronze,0
13540,30,Male,1204735,15,45659.22,17,0,Bronze,0
13541,32,Female,2212236,24,41723.56,11,0,Gold,0
13542,35,Other,1573464,46,34472.85,9,0,Platinum,0
13543,68,Male,1711602,8,17998.46,9,1,Silver,1
13544,50,Female,1021485,5,12283.19,14,1,Silver,1
13545,23,Female,645292,4,11352.85,13,1,Platinum,0
13546,44,Other,1278290,14,47623.04,11,1,Silver,0
13547,40,Female,889746,16,47941.12,12,0,Gold,0
13548,44,Female,517192,20,36324.12,3,1,Gold,1
13549,51,Male,555439,24,44224.66,1,0,Bronze,0
13550,63,Male,212026,6,45974.11,8,1,Gold,0
13551,55,Other,2403299,31,25724.34,19,1,Silver,0
13552,31,Other,1881063,6,31564.27,13,0,Bronze,1
13553,53,Female,488988,35,21112.1,7,0,Platinum,0
13554,25,Male,254708,15,21098.99,13,1,Platinum,1
13555,52,Other,1824438,29,2209.92,6,1,Bronze,1
13556,36,Other,1596268,3,21860.93,3,1,Gold,1
13557,47,Other,1480985,11,33772.44,6,1,Bronze,1
13558,31,Female,1837094,3,21272.51,3,1,Bronze,1
13559,37,Male,2207708,28,43658.76,13,0,Gold,0
13560,66,Other,1503027,10,16828.38,13,1,Platinum,1
13561,42,Male,1027013,33,6894.3,13,0,Bronze,1
13562,57,Other,639844,48,40634.47,1,1,Platinum,1
13563,41,Other,1468276,16,33795.21,8,1,Silver,0
13564,31,Male,487249,10,12318.43,5,0,Gold,1
13565,43,Male,531301,33,26961.63,17,1,Silver,1
13566,55,Male,1243840,36,20272.06,9,0,Platinum,1
13567,40,Female,1597955,3,46961.33,13,0,Silver,0
13568,39,Other,970802,5,30484.4,13,1,Silver,1
13569,65,Female,464491,12,8171.95,5,0,Silver,1
13570,36,Male,348182,44,25256.78,14,1,Bronze,1
13571,63,Other,2490394,13,43169.07,11,1,Bronze,1
13572,68,Female,907161,24,33673.38,14,1,Gold,1
13573,20,Other,655987,44,42169.87,7,1,Platinum,1
13574,59,Female,324926,32,12744.85,17,1,Platinum,1
13575,36,Male,281147,16,44451.06,4,1,Gold,0
13576,26,Female,1792063,32,37853.88,10,1,Platinum,0
13577,45,Other,2127298,45,36527.01,10,0,Platinum,0
13578,37,Other,1678367,37,17523.09,15,1,Silver,1
13579,62,Other,2417939,36,44416.61,12,0,Silver,0
13580,24,Other,2411579,21,32007.58,9,1,Platinum,1
13581,31,Male,2445215,47,42636.42,3,1,Gold,0
13582,26,Female,811781,12,18240.28,15,0,Gold,0
13583,36,Male,2166714,21,7538.91,12,0,Platinum,1
13584,64,Male,688633,21,16817.16,15,0,Gold,1
13585,69,Male,2377028,43,22926.64,1,0,Gold,1
13586,31,Other,367071,6,26810.35,15,1,Silver,1
13587,55,Other,1975823,9,25687.22,11,1,Gold,1
13588,53,Other,2094656,1,27438.91,5,0,Bronze,0
13589,57,Female,655884,12,42132.78,7,1,Silver,1
13590,34,Other,1745140,14,8754.03,12,0,Bronze,0
13591,47,Female,755943,6,16007.75,6,0,Platinum,0
13592,26,Other,767327,1,44463.84,3,0,Gold,1
13593,50,Other,272219,22,28154.77,10,0,Bronze,0
13594,69,Male,2046252,34,29294.48,4,0,Gold,0
13595,42,Male,918590,11,24059.71,13,1,Bronze,1
13596,31,Male,566042,3,27584.04,19,0,Silver,1
13597,28,Female,1539091,42,10144.56,5,0,Platinum,0
13598,52,Female,2457102,6,27479.28,18,1,Bronze,0
13599,58,Other,2464381,6,49859.5,1,0,Silver,0
13600,31,Female,1254490,20,28432.56,16,0,Platinum,1
13601,47,Other,1537900,21,2506.8,16,1,Bronze,1
13602,58,Female,1065048,2,39882.85,16,1,Bronze,1
13603,21,Female,1476137,26,20004.83,19,1,Silver,0
13604,21,Female,1375175,31,7937.7,16,1,Platinum,1
13605,45,Male,878063,26,43167.23,1,1,Platinum,1
13606,25,Female,1438669,32,10139.27,10,0,Silver,0
13607,19,Male,2391951,10,46062.14,2,0,Gold,0
13608,58,Male,822673,23,22257.29,14,0,Silver,0
13609,63,Female,2247152,6,37216.7,8,1,Platinum,1
13610,39,Other,2282174,23,27485.69,6,1,Silver,1
13611,58,Other,1124914,28,13054.35,3,1,Gold,1
13612,33,Other,805750,49,33653.18,16,1,Silver,1
13613,46,Female,379340,30,47908.25,17,1,Silver,1
13614,66,Other,242039,14,38550.96,12,1,Bronze,1
13615,65,Male,1296376,37,30319.69,19,0,Gold,1
13616,47,Other,818914,32,49534.22,3,1,Platinum,0
13617,29,Female,1367574,49,13486.74,13,0,Gold,1
13618,52,Other,441324,34,3398.37,16,0,Platinum,1
13619,28,Male,709662,41,1896.9,11,0,Platinum,0
13620,63,Female,628583,44,35621.19,16,1,Bronze,0
13621,67,Other,2171893,22,41562.55,2,1,Gold,0
13622,38,Female,433229,31,31864.5,4,1,Bronze,0
13623,38,Female,2291706,7,45279.82,4,1,Silver,1
13624,22,Female,1037876,41,34989.41,17,1,Gold,1
13625,65,Other,2358900,21,18736.45,1,0,Silver,0
13626,37,Female,1289766,16,9308.54,1,0,Gold,0
13627,54,Other,1288894,20,46254.98,5,1,Platinum,1
13628,20,Male,324078,43,5448.78,12,0,Silver,0
13629,61,Other,239759,44,27286.52,6,0,Gold,0
13630,50,Male,1002930,47,15906.19,6,1,Gold,1
13631,26,Other,1929504,19,13789.33,17,0,Silver,0
13632,26,Female,579179,48,32397.99,13,0,Bronze,1
13633,21,Other,567375,32,11792.48,8,1,Gold,0
13634,52,Female,1232203,15,45843.35,12,0,Bronze,1
13635,34,Male,1076332,5,20480.38,15,1,Bronze,0
13636,51,Other,1091111,11,33965.55,19,1,Bronze,1
13637,41,Female,1697053,15,36469.46,17,1,Bronze,1
13638,49,Male,1228825,29,34242.2,9,0,Bronze,0
13639,18,Male,680533,45,45198.99,18,0,Platinum,0
13640,25,Other,1643828,4,11787.2,2,0,Bronze,0
13641,62,Male,1808678,49,4576.91,11,1,Platinum,0
13642,40,Female,915054,36,3056.65,17,0,Gold,0
13643,64,Male,1658716,48,43928.85,18,0,Platinum,1
13644,57,Male,591637,23,48672.37,15,1,Platinum,1
13645,29,Female,448827,15,15335.57,7,1,Bronze,1
13646,29,Male,445256,46,34767.64,16,1,Gold,1
13647,63,Male,2318670,44,742.97,1,0,Gold,0
13648,64,Male,610275,3,9674.99,18,1,Gold,1
13649,32,Male,2029210,32,34556.94,8,0,Silver,1
13650,58,Female,794091,10,3574.59,7,1,Platinum,1
13651,36,Male,271524,40,23584.95,2,1,Bronze,0
13652,43,Female,1767431,38,33230.39,12,1,Silver,0
13653,69,Male,1076004,22,38368.12,16,1,Bronze,1
13654,46,Male,2174760,14,22854.65,9,0,Silver,0
13655,39,Male,791309,17,31625.12,11,0,Gold,1
13656,57,Male,2292195,21,27116.91,15,0,Silver,0
13657,38,Female,1960828,48,2899.6,3,1,Gold,0
13658,68,Female,1370407,15,37217.39,13,0,Silver,0
13659,55,Female,968976,15,8866.39,13,1,Bronze,1
13660,37,Other,636700,1,1880.73,2,1,Bronze,0
13661,46,Male,1443517,24,22723.05,6,0,Silver,1
13662,68,Male,1424858,12,43322.19,6,1,Platinum,0
13663,21,Female,2092608,10,7796.22,12,1,Platinum,1
13664,24,Other,2151475,46,939.02,4,0,Silver,1
13665,45,Male,540641,42,5765.97,5,0,Platinum,1
13666,45,Female,832899,42,18373.86,8,1,Bronze,1
13667,21,Male,1148614,31,29134.54,6,0,Platinum,1
13668,39,Male,1994354,11,9892.7,3,1,Silver,1
13669,29,Female,1593758,16,40157.61,8,0,Platinum,0
13670,62,Female,1755381,9,37738.87,19,1,Silver,1
13671,20,Male,1190671,47,34884.42,11,1,Bronze,0
13672,39,Male,548405,14,24527.25,18,1,Gold,1
13673,61,Female,391196,19,18451.28,10,0,Bronze,1
13674,19,Male,2020282,31,18966.66,12,0,Bronze,0
13675,41,Male,1962204,9,25302.61,8,1,Silver,1
13676,51,Female,790608,36,4142.54,19,0,Bronze,0
13677,44,Male,2259636,39,34210.58,16,0,Bronze,1
13678,58,Male,2066135,26,17769.92,18,0,Platinum,0
13679,18,Other,537232,8,11470.51,9,1,Silver,0
13680,25,Female,1429362,24,14132.86,4,0,Platinum,1
13681,40,Other,1542641,8,9260.63,9,0,Silver,0
13682,55,Other,2478569,19,45107.93,2,0,Platinum,0
13683,23,Other,543275,47,8701.16,9,1,Platinum,1
13684,39,Male,1270639,48,44181.43,9,1,Gold,1
13685,42,Male,2123921,30,28740.5,18,1,Bronze,1
13686,35,Other,1425619,22,43412.31,11,0,Platinum,0
13687,34,Other,334670,9,23860.99,13,1,Gold,0
13688,29,Other,2307716,44,46403.4,6,0,Platinum,0
13689,23,Male,951794,48,10811.09,9,0,Platinum,1
13690,43,Other,2403092,4,27868.18,16,1,Gold,1
13691,44,Other,1177444,37,6554.18,4,0,Gold,0
13692,25,Female,1790726,8,22526.85,2,1,Gold,1
13693,36,Female,1520985,1,28624.21,7,0,Bronze,1
13694,59,Male,1389353,28,30402.06,15,0,Bronze,1
13695,18,Female,386351,6,18466.78,6,0,Platinum,1
13696,46,Female,1835335,47,4093.88,11,0,Bronze,1
13697,62,Female,656195,36,32869.71,17,0,Gold,0
13698,66,Male,517972,11,24575.06,4,1,Silver,0
13699,52,Female,1739998,5,7102.88,19,1,Bronze,1
13700,57,Male,1880871,24,46813.04,7,1,Gold,1
13701,31,Other,1813798,47,47796.73,11,1,Gold,0
13702,52,Female,978894,18,42873.33,13,0,Gold,0
13703,65,Male,2149428,20,42240.25,3,0,Gold,0
13704,62,Female,1778914,28,5203.96,14,1,Platinum,0
13705,37,Other,1947888,13,49672.98,2,1,Gold,0
13706,66,Male,1728362,5,20198.92,18,0,Gold,1
13707,30,Male,1228520,30,8407.12,5,1,Platinum,0
13708,55,Male,1573368,1,40661.46,13,0,Bronze,0
13709,66,Other,2383484,22,11518.82,13,0,Silver,0
13710,63,Other,1081037,18,26450.91,14,1,Platinum,0
13711,66,Other,454547,46,6662.4,12,0,Platinum,1
13712,25,Male,996747,5,23889.89,13,0,Bronze,1
13713,60,Other,1763332,31,28039.63,18,1,Bronze,0
13714,37,Female,655911,6,22462.42,13,1,Gold,0
13715,50,Other,1780835,27,3753.5,4,0,Bronze,1
13716,43,Male,2027791,25,24401.47,10,1,Silver,0
13717,56,Female,1536371,29,23606.46,5,0,Platinum,0
13718,38,Other,223446,28,13302.53,18,1,Silver,1
13719,66,Female,2030283,16,46103.6,8,0,Gold,1
13720,59,Female,1417756,12,21064.28,14,0,Silver,0
13721,60,Male,2441678,20,43246.56,2,0,Gold,0
13722,58,Female,1127724,18,5750.29,8,0,Silver,1
13723,26,Female,405162,34,16148.2,16,0,Platinum,1
13724,41,Male,2194288,23,9063.64,7,0,Silver,1
13725,54,Male,666196,45,20598.02,3,0,Bronze,0
13726,66,Male,472654,27,5848.34,4,0,Silver,0
13727,58,Female,1685837,49,22219.43,7,0,Platinum,0
13728,34,Female,2403087,17,17887.38,4,1,Gold,1
13729,41,Female,957993,48,11398.76,9,0,Silver,0
13730,38,Male,701443,21,32216.32,17,1,Silver,1
13731,68,Other,869142,40,47560.3,17,1,Bronze,0
13732,56,Female,576924,31,10593.54,14,1,Gold,1
13733,58,Other,587688,3,35676.0,14,0,Gold,0
13734,56,Male,2100595,17,37196.33,13,0,Gold,1
13735,30,Female,1270648,26,25056.59,4,1,Platinum,1
13736,28,Other,281015,23,44914.12,13,0,Platinum,1
13737,63,Female,425075,6,48329.59,17,0,Bronze,1
13738,36,Female,376774,28,18303.65,15,0,Silver,0
13739,28,Female,564404,8,32656.35,18,0,Platinum,1
13740,30,Other,599273,45,33211.97,11,0,Gold,0
13741,63,Male,2425411,8,20360.69,4,0,Silver,0
13742,62,Female,2328068,19,16044.52,11,1,Silver,1
13743,18,Male,751556,38,46707.09,10,1,Silver,1
13744,57,Male,2320411,29,39562.08,13,1,Bronze,0
13745,61,Other,496437,23,5988.89,8,1,Platinum,0
13746,36,Other,1954366,47,6258.24,13,1,Platinum,0
13747,29,Male,307009,32,46150.38,9,0,Silver,0
13748,25,Female,2073901,10,4346.07,1,0,Bronze,0
13749,25,Other,1457713,27,34514.54,1,0,Bronze,0
13750,62,Female,2459092,49,11569.88,15,1,Platinum,0
13751,29,Female,2061317,1,2048.71,4,1,Platinum,1
13752,65,Female,837547,39,3263.99,1,0,Bronze,0
13753,50,Male,269000,29,18864.05,12,1,Gold,0
13754,62,Female,284179,45,4156.15,11,0,Bronze,1
13755,43,Male,2100057,3,29952.97,19,0,Gold,0
13756,56,Male,2064273,47,32468.55,15,0,Platinum,0
13757,45,Female,984514,37,18861.39,10,1,Bronze,1
13758,22,Female,1272456,31,37221.04,1,1,Bronze,0
13759,25,Female,2119587,11,24655.11,3,0,Bronze,0
13760,42,Female,594718,22,21682.36,14,0,Bronze,1
13761,44,Male,1057398,18,20527.31,15,1,Silver,1
13762,63,Female,2469590,35,21725.99,1,1,Silver,0
13763,40,Female,645544,6,48404.02,10,1,Platinum,1
13764,47,Male,1840260,3,34165.93,1,1,Platinum,1
13765,62,Other,679490,5,15965.93,15,0,Bronze,0
13766,64,Other,2353883,9,36772.84,3,0,Silver,1
13767,40,Male,2248613,28,16714.29,12,1,Platinum,1
13768,66,Other,271326,19,6548.03,19,1,Gold,0
13769,64,Male,973164,28,23925.41,16,1,Silver,0
13770,37,Female,537850,27,37625.89,8,1,Silver,1
13771,35,Female,1693156,13,19069.7,14,0,Silver,1
13772,35,Other,688968,38,43497.95,18,1,Bronze,0
13773,19,Female,254645,43,19531.55,1,1,Gold,0
13774,21,Other,1780096,21,17687.0,2,0,Bronze,1
13775,47,Other,671426,27,49912.72,12,1,Platinum,0
13776,50,Female,1827630,46,24278.86,17,0,Gold,0
13777,53,Female,1893465,6,40319.49,2,0,Bronze,1
13778,35,Other,281588,38,40307.91,17,0,Silver,1
13779,54,Female,1428190,49,46340.56,7,1,Gold,0
13780,36,Male,313693,11,4519.28,6,0,Silver,0
13781,64,Female,1866313,47,13779.65,6,1,Platinum,1
13782,45,Female,2307719,41,38457.08,8,1,Gold,0
13783,57,Male,1811243,17,28261.29,5,0,Platinum,1
13784,37,Female,1978904,39,28112.86,15,0,Platinum,0
13785,66,Female,1995962,7,8560.9,7,0,Platinum,0
13786,50,Other,2428553,30,14273.3,3,1,Gold,0
13787,29,Female,2358184,21,26210.3,10,1,Platinum,1
13788,68,Female,899438,1,14075.91,3,0,Bronze,1
13789,32,Male,1075094,25,10751.05,14,1,Bronze,0
13790,58,Other,1692737,32,4661.48,3,0,Platinum,0
13791,56,Other,2488786,8,8039.58,1,1,Silver,1
13792,19,Other,992135,5,38512.73,1,1,Platinum,1
13793,46,Female,1573835,30,36023.33,19,1,Platinum,0
13794,58,Other,1226457,8,2577.93,4,1,Silver,1
13795,27,Male,419162,49,10403.22,2,0,Gold,1
13796,19,Other,1703502,19,28154.63,11,0,Gold,0
13797,68,Male,2226157,44,16334.6,12,0,Platinum,0
13798,28,Other,1540522,30,41215.51,13,1,Bronze,1
13799,30,Other,1601051,15,39313.97,16,1,Bronze,1
13800,27,Male,746363,36,44611.55,16,0,Bronze,0
13801,31,Other,329851,44,28277.68,19,0,Platinum,1
13802,35,Other,1308198,27,17798.2,9,0,Bronze,0
13803,68,Other,1197650,13,30421.42,16,1,Bronze,0
13804,26,Female,2108981,14,4730.09,7,0,Gold,1
13805,56,Male,1881518,37,776.43,13,0,Platinum,0
13806,45,Other,486172,48,1149.55,4,0,Gold,0
13807,20,Male,500159,30,20554.88,13,0,Silver,0
13808,37,Male,761133,39,11635.46,8,0,Gold,0
13809,23,Male,2121826,47,8119.68,2,0,Platinum,0
13810,44,Other,1849258,13,30881.7,7,0,Bronze,1
13811,19,Other,375231,16,49756.22,11,0,Platinum,0
13812,46,Male,487374,44,9134.33,17,0,Gold,0
13813,55,Female,1865418,7,27457.14,14,1,Platinum,0
13814,20,Male,241722,48,6250.46,13,0,Platinum,1
13815,33,Female,1049228,27,46731.55,15,0,Gold,0
13816,47,Male,895519,45,14800.23,9,0,Gold,0
13817,57,Male,440740,35,43953.49,3,1,Silver,0
13818,19,Male,1859916,15,14368.9,13,1,Silver,0
13819,34,Other,455416,28,40360.81,13,0,Gold,1
13820,58,Female,1510704,35,10706.25,9,1,Platinum,1
13821,29,Female,1647031,7,14851.63,18,1,Gold,0
13822,52,Male,2126959,46,9866.03,5,0,Bronze,1
13823,60,Other,1561606,46,13433.72,11,1,Silver,1
13824,18,Other,2401849,20,41792.83,2,1,Bronze,1
13825,62,Female,1869163,32,32059.92,17,0,Platinum,0
13826,32,Other,1227691,38,20472.22,4,0,Bronze,0
13827,43,Female,2457963,40,48584.6,18,1,Gold,0
13828,54,Female,1787361,32,23403.62,8,0,Gold,0
13829,38,Female,1643608,26,48497.07,19,0,Gold,0
13830,66,Other,2153923,39,10070.37,12,0,Bronze,0
13831,48,Female,457471,20,45260.53,11,1,Bronze,1
13832,42,Female,2389171,18,986.96,16,0,Bronze,1
13833,40,Male,1963190,15,27401.57,5,1,Gold,1
13834,41,Female,1357593,22,21325.7,3,1,Gold,1
13835,55,Female,2253775,22,26396.87,12,0,Gold,1
13836,45,Male,1055817,21,27806.21,15,1,Bronze,0
13837,38,Male,758114,2,19634.86,16,0,Bronze,0
13838,60,Other,834322,40,49910.43,13,0,Platinum,1
13839,35,Female,1857106,43,48832.41,7,0,Silver,0
13840,53,Other,2158074,18,48098.75,15,0,Gold,0
13841,52,Other,1822964,23,48960.53,3,0,Bronze,0
13842,62,Male,2160178,13,39712.72,12,1,Silver,0
13843,26,Other,2170439,41,49432.95,8,1,Bronze,0
13844,55,Female,558349,9,44650.3,12,0,Bronze,1
13845,47,Male,1261385,49,20971.85,18,1,Gold,1
13846,61,Female,1837314,7,39303.42,3,1,Silver,1
13847,51,Female,2107798,41,45629.77,12,1,Bronze,0
13848,49,Male,1359702,1,35716.52,2,1,Silver,0
13849,20,Female,552465,2,21312.28,14,0,Silver,0
13850,20,Male,988525,4,3569.78,14,0,Gold,0
13851,45,Female,768786,14,40541.94,4,0,Silver,1
13852,61,Male,1813849,32,47651.32,17,1,Platinum,0
13853,32,Other,1018441,36,18314.42,15,1,Platinum,1
13854,58,Female,217718,2,7849.73,16,0,Gold,1
13855,40,Male,1527425,40,16527.24,5,0,Gold,1
13856,57,Female,549762,14,29256.33,17,1,Platinum,1
13857,28,Female,2359750,20,16051.37,7,0,Gold,0
13858,65,Female,2112886,25,30647.75,15,1,Silver,0
13859,49,Male,1522959,42,48352.56,17,0,Bronze,1
13860,53,Other,770953,49,33635.5,12,0,Gold,0
13861,50,Other,1018706,8,18324.17,11,1,Platinum,0
13862,41,Other,2443227,28,46806.92,19,0,Bronze,0
13863,56,Male,1934802,46,28412.07,11,0,Silver,1
13864,51,Other,1401636,21,6680.11,2,0,Bronze,1
13865,45,Male,649110,23,25099.36,15,0,Platinum,1
13866,54,Female,2143571,32,32785.73,5,0,Bronze,1
13867,24,Female,1974474,8,41961.24,18,0,Platinum,1
13868,21,Other,753360,31,46842.9,16,1,Gold,1
13869,54,Male,233717,37,16075.58,4,1,Gold,1
13870,18,Female,418417,16,8028.96,10,1,Platinum,0
13871,18,Male,2454875,40,3969.28,2,1,Gold,1
13872,64,Male,1161795,42,36996.22,15,1,Silver,0
13873,37,Female,584533,27,39819.37,4,0,Bronze,1
13874,36,Male,309525,40,20645.84,16,0,Platinum,0
13875,46,Female,1461668,41,19977.49,7,1,Platinum,0
13876,27,Female,1578656,18,47725.58,12,0,Platinum,0
13877,35,Female,1423979,35,45859.06,3,0,Silver,0
13878,45,Male,484329,49,11893.32,17,0,Silver,1
13879,52,Female,546407,15,39106.14,9,0,Silver,1
13880,60,Male,776395,27,31248.21,8,0,Platinum,1
13881,64,Female,969153,17,7964.87,6,1,Silver,1
13882,48,Female,1708346,40,18031.52,15,1,Gold,1
13883,44,Other,1003995,2,9120.41,10,0,Bronze,1
13884,28,Other,1843593,49,14969.26,6,1,Gold,1
13885,66,Other,477845,31,30880.47,15,1,Gold,1
13886,66,Male,1448720,37,18950.69,14,1,Silver,1
13887,55,Male,1165721,41,19884.76,19,1,Platinum,1
13888,22,Female,2025479,41,27120.47,13,0,Gold,1
13889,25,Female,2216211,34,4635.04,14,1,Bronze,0
13890,51,Female,884770,34,37018.23,3,0,Silver,0
13891,65,Female,2396432,3,20264.96,4,1,Gold,0
13892,69,Male,914075,17,24175.74,14,1,Silver,0
13893,29,Female,1234472,14,48722.7,14,0,Bronze,0
13894,55,Female,1287241,14,17415.03,8,0,Silver,1
13895,18,Other,1181093,46,32516.48,10,1,Platinum,1
13896,48,Female,888235,38,19807.46,9,1,Gold,0
13897,21,Female,2410980,35,44745.85,14,0,Gold,1
13898,66,Female,1339391,1,42383.79,8,1,Platinum,0
13899,62,Male,1443470,48,12308.73,11,0,Bronze,1
13900,67,Other,1189269,29,34679.76,10,0,Bronze,1
13901,22,Female,1976349,4,3539.05,18,0,Silver,0
13902,47,Female,232356,33,48170.31,4,1,Gold,0
13903,41,Other,1514529,17,17644.81,4,0,Bronze,0
13904,20,Female,1160875,28,41642.59,12,0,Platinum,1
13905,28,Male,2069883,26,16126.04,18,1,Platinum,0
13906,62,Female,2013985,8,31748.71,8,0,Platinum,1
13907,21,Male,471609,34,49184.46,3,1,Bronze,1
13908,43,Male,2493474,18,43874.47,18,1,Platinum,1
13909,44,Female,2121897,31,8270.19,7,0,Gold,1
13910,63,Other,2343175,27,27510.18,1,1,Bronze,0
13911,60,Male,1874214,16,17622.03,13,1,Bronze,0
13912,44,Other,377696,10,21886.64,3,1,Gold,0
13913,59,Female,1789291,40,16958.6,3,0,Platinum,0
13914,68,Male,626492,12,16997.17,15,0,Bronze,1
13915,67,Female,1383087,22,27264.9,19,0,Gold,0
13916,23,Other,1991267,16,9840.61,4,1,Gold,0
13917,32,Female,672919,12,27008.55,13,0,Silver,0
13918,47,Female,1658974,11,14164.58,13,0,Platinum,0
13919,59,Male,663723,20,14662.45,15,1,Platinum,1
13920,54,Female,1144413,1,37015.78,19,0,Gold,1
13921,54,Female,2316811,27,1770.8,16,1,Bronze,1
13922,59,Female,886763,3,19233.0,7,0,Silver,1
13923,54,Male,1675378,12,20554.46,3,1,Silver,0
13924,52,Other,2307512,30,24409.97,2,1,Bronze,1
13925,40,Other,2345943,9,33549.85,18,1,Silver,0
13926,23,Female,596281,37,18673.43,11,1,Bronze,0
13927,21,Male,1523020,1,10892.91,1,0,Silver,0
13928,35,Female,925191,42,44278.18,16,1,Bronze,0
13929,26,Other,701503,49,49057.62,17,1,Gold,1
13930,66,Male,2267911,4,1294.73,16,1,Gold,1
13931,46,Other,483071,15,27459.4,10,1,Silver,0
13932,30,Other,703623,27,17282.61,17,1,Silver,1
13933,64,Male,2044040,8,14066.38,3,1,Gold,1
13934,69,Male,1064845,23,16984.61,18,0,Platinum,0
13935,34,Female,2206811,15,32052.22,19,1,Bronze,0
13936,62,Female,1634636,27,9778.59,14,0,Platinum,1
13937,49,Other,2107310,31,45669.18,2,1,Silver,0
13938,65,Male,905314,39,23465.89,12,1,Gold,1
13939,39,Male,1072189,47,16481.17,11,0,Silver,0
13940,21,Female,1151937,8,38346.91,17,1,Platinum,0
13941,22,Other,2354955,30,1112.43,6,1,Gold,0
13942,54,Other,1382200,42,21763.09,19,0,Gold,0
13943,58,Female,780915,18,17958.59,13,0,Gold,1
13944,66,Male,1590530,4,17109.03,7,0,Bronze,1
13945,30,Female,1293956,47,17052.45,11,0,Silver,1
13946,51,Female,2457474,43,1854.19,7,1,Platinum,1
13947,62,Female,2099694,22,7860.19,13,0,Bronze,0
13948,39,Female,1631041,3,7351.69,13,0,Platinum,0
13949,40,Male,1031460,15,49433.94,1,0,Bronze,1
13950,68,Female,2148149,35,1401.64,19,1,Gold,1
13951,20,Male,472667,47,8603.56,19,0,Bronze,1
13952,59,Female,738057,38,48716.47,15,1,Silver,1
13953,51,Other,2229122,33,31524.35,14,1,Silver,1
13954,49,Male,312035,14,22698.16,3,1,Platinum,0
13955,62,Other,1424293,48,4214.42,4,1,Gold,1
13956,68,Female,1994679,1,33582.16,7,0,Gold,1
13957,66,Female,1703934,49,7148.81,1,0,Platinum,0
13958,38,Female,1590502,26,33657.95,19,1,Silver,0
13959,63,Male,540526,8,48965.07,3,0,Silver,1
13960,61,Other,1416733,16,26739.04,15,0,Platinum,1
13961,38,Male,2216788,38,10940.01,13,0,Gold,1
13962,61,Male,1693149,10,31376.6,14,0,Platinum,0
13963,28,Female,1393118,42,25792.61,7,1,Platinum,1
13964,56,Other,1065144,37,26797.07,1,0,Bronze,1
13965,21,Female,1618137,26,24061.92,13,0,Platinum,0
13966,68,Male,1910741,28,33784.91,4,1,Silver,0
13967,18,Female,1179532,12,28725.68,12,0,Platinum,0
13968,45,Other,1430420,20,49353.66,7,0,Gold,0
13969,41,Female,722797,49,41345.41,2,0,Gold,1
13970,52,Other,1191120,14,13455.51,17,1,Silver,0
13971,30,Other,1874286,46,36370.1,1,0,Gold,0
13972,64,Female,1110906,35,10950.73,14,0,Platinum,0
13973,51,Male,1394507,29,39182.62,1,1,Silver,1
13974,28,Female,614399,12,7633.61,3,0,Gold,0
13975,53,Male,2206518,18,23835.63,11,1,Platinum,1
13976,68,Male,1890420,44,39593.13,7,1,Gold,0
13977,34,Female,1477071,2,14221.6,9,1,Bronze,1
13978,52,Male,454809,2,41904.82,3,0,Gold,1
13979,35,Male,929672,17,32314.29,1,0,Silver,1
13980,57,Female,1263597,10,20056.86,19,0,Platinum,0
13981,39,Female,1973799,18,21343.81,2,0,Platinum,1
13982,41,Female,648781,22,46321.78,5,0,Silver,0
13983,36,Male,641259,19,11124.21,17,1,Bronze,0
13984,54,Other,2361513,1,34760.12,19,1,Platinum,1
13985,56,Male,2167325,24,35452.52,5,1,Silver,0
13986,38,Other,2207091,36,46145.75,14,1,Gold,1
13987,25,Female,996787,25,35744.26,10,0,Bronze,0
13988,45,Other,1347417,36,29348.03,7,1,Silver,1
13989,22,Female,2214772,31,45155.37,8,1,Gold,0
