Size,Bedrooms,Bathrooms,Garage,Age,DistanceToCity,CrimeRate,SchoolRating,Price
1879,1,4,0,21,9.49,8.89,3,75.13
1476,3,1,1,5,0.5,5.94,7,80.62
2242,2,2,1,32,0.5,9.2,4,82.56
1589,3,3,0,27,3.51,3.57,6,75.25
1361,4,2,1,23,0.5,6.95,5,69.25
855,3,2,1,3,2.49,6.49,9,57.96
1394,2,2,1,1,11.35,6.7,4,54.42
1365,2,3,0,12,1.38,6.45,5,69.08
1884,4,2,1,45,6.12,2.22,9,81.89
1684,2,2,0,48,1.8,1.44,5,59.24
1028,3,1,1,10,0.5,9.79,6,41.64
1568,3,2,1,34,4.07,0.45,5,72.14
1768,3,2,1,38,9.0,4.68,3,64.14
2111,3,2,0,9,2.63,4.25,6,92.04
1855,4,2,1,42,4.8,3.6,9,81.75
1804,1,1,2,9,11.51,7.82,6,67.01
1524,3,1,0,7,7.8,7.45,6,70.98
1655,3,2,2,4,1.08,9.05,6,80.61
1999,2,2,1,22,6.61,3.95,5,67.64
966,3,3,1,33,3.48,5.64,6,48.94
1360,3,2,0,46,6.85,8.92,4,45.4
1190,3,1,0,31,3.41,9.94,5,48.93
1651,3,2,2,15,0.68,9.69,5,73.4
1992,3,1,1,3,4.22,7.18,8,80.03
1261,4,3,0,27,3.39,1.43,5,67.17
543,3,4,1,47,3.65,0.23,6,39.22
1335,3,2,0,43,10.56,8.25,4,49.37
1865,3,2,1,13,11.26,8.41,4,66.31
1715,1,2,1,11,3.02,7.46,6,72.54
1671,2,2,2,20,3.04,2.8,7,83.17
1388,3,3,1,47,3.62,6.4,6,58.93
988,4,1,0,15,3.67,3.16,5,56.79
1706,4,2,1,43,15.02,4.51,9,73.4
1166,2,2,1,1,5.24,3.82,3,59.17
2373,4,3,1,22,1.62,9.14,7,98.43
1728,4,2,2,28,3.79,2.34,7,86.13
1267,3,3,1,45,4.93,5.78,7,46.93
1255,4,1,0,42,5.11,3.61,9,64.69
1462,3,2,2,8,4.4,6.63,7,64.67
1404,2,3,0,6,0.98,5.65,5,72.12
1946,3,2,0,28,0.5,9.24,5,70.73
1574,3,2,1,43,2.06,1.02,5,73.52
1207,3,1,2,16,2.79,2.21,1,62.45
2256,3,1,1,8,0.5,7.66,9,105.99
1519,4,1,0,5,8.44,3.69,2,76.4
1807,4,3,1,43,2.11,1.66,7,81.02
1256,4,2,1,19,12.25,5.03,7,67.84
1645,4,3,1,9,0.84,6.52,8,83.13
1624,4,2,0,8,0.5,0.45,6,82.35
744,2,2,1,11,3.29,2.92,7,51.01
2306,3,2,2,32,1.05,8.09,5,85.15
2016,3,3,1,31,13.85,5.2,7,62.72
1341,4,3,0,33,0.5,0.35,5,76.67
1059,3,3,2,18,2.66,2.82,9,66.82
1639,4,1,1,32,13.07,6.39,3,64.17
1534,2,2,2,47,2.43,1.99,5,63.82
1642,3,2,0,15,0.5,8.27,6,64.1
1576,4,3,0,49,1.8,6.77,7,62.92
1702,2,2,1,49,3.45,4.71,7,63.47
2078,3,2,1,22,1.02,9.16,4,75.66
1727,3,2,1,25,3.14,3.92,3,71.01
1080,3,2,1,44,9.05,2.35,5,47.88
2045,4,1,0,43,10.3,6.61,6,58.51
2156,3,3,1,40,0.5,5.73,6,85.34
2760,3,2,1,36,0.88,3.35,5,106.95
1050,2,3,1,8,1.61,3.44,7,67.74
1597,4,3,1,29,4.52,3.98,5,71.17
667,3,2,1,12,2.24,2.91,9,65.35
1721,3,2,1,47,9.29,7.1,4,59.89
1280,4,1,1,41,6.31,6.51,6,49.69
2269,2,3,1,15,0.53,4.41,6,90.7
1190,4,2,0,45,4.9,3.98,4,43.26
824,3,2,1,1,0.6,3.65,5,61.54
1311,3,2,2,30,1.47,2.83,5,67.96
709,2,2,1,42,0.98,0.86,3,39.91
1800,4,2,0,18,0.95,2.68,6,85.22
673,4,2,2,10,4.79,3.21,5,51.28
1511,2,3,0,13,4.15,5.48,3,69.4
668,3,3,0,46,0.97,7.74,5,27.17
1371,4,2,1,24,23.11,3.96,5,56.94
2157,3,2,1,6,2.74,9.45,3,85.83
1644,4,3,0,14,0.51,8.27,3,75.04
1154,3,1,1,29,0.64,9.85,6,44.53
1487,4,3,1,30,4.38,8.76,7,59.16
1507,3,2,0,23,19.33,6.17,9,62.14
1689,2,2,1,24,4.24,5.98,2,66.42
953,3,2,1,7,14.88,1.3,3,54.97
1737,5,2,1,29,2.94,7.22,2,56.04
500,3,3,0,35,2.86,6.0,6,34.93
1248,3,1,0,49,3.47,5.07,6,61.04
1304,3,2,1,13,5.98,6.93,5,66.13
1753,3,2,2,28,2.29,4.44,7,68.2
1509,4,3,1,26,9.97,5.24,7,66.9
937,4,2,1,49,0.5,3.98,10,50.31
1106,2,3,0,35,2.9,7.17,3,42.47
1579,5,2,1,33,3.58,8.77,2,54.43
1468,4,1,0,20,4.67,8.41,4,55.92
1268,4,3,1,37,1.62,7.86,1,55.01
1307,3,1,1,10,2.79,0.14,9,81.64
1778,4,2,2,32,3.31,9.12,5,68.65
1292,2,1,1,14,5.81,2.75,6,69.57
1464,3,2,2,11,7.43,8.88,5,61.2
2367,4,2,0,23,6.69,1.97,4,94.6
930,2,2,0,49,2.09,4.4,3,34.43
759,2,2,2,36,37.53,7.49,5,10.61
1813,4,2,1,10,9.44,6.4,6,78.99
1228,4,2,2,18,1.51,4.16,10,80.83
1372,2,2,0,0,1.09,6.79,6,77.27
1187,4,4,1,16,1.88,5.49,6,67.82
1396,3,3,1,39,3.01,2.76,1,57.24
2139,3,1,0,15,9.51,6.46,8,94.67
1820,4,1,1,25,7.53,2.04,1,73.24
1844,3,3,1,42,9.53,6.94,9,68.05
933,2,2,0,42,1.59,0.03,6,54.34
1039,3,2,0,14,4.5,5.49,3,44.13
500,3,3,0,7,1.67,4.01,6,47.5
1176,3,2,0,29,0.58,3.03,10,64.52
1882,4,2,1,13,5.76,5.16,5,86.22
1706,4,4,0,32,0.77,6.45,4,69.16
1411,3,2,0,41,5.51,9.65,3,45.45
1491,4,1,2,6,5.22,8.33,6,71.39
1224,2,1,1,17,8.31,7.17,2,47.64
1581,2,2,1,11,0.75,4.79,7,75.94
1806,4,3,1,1,7.65,3.92,9,97.54
853,2,2,2,49,36.16,0.33,9,35.12
1619,2,1,0,28,9.52,3.59,3,63.92
1872,3,3,1,20,6.97,8.48,6,67.44
1333,3,1,1,6,5.43,3.84,2,67.16
1780,4,1,1,26,2.74,4.62,6,73.2
2625,3,2,1,11,6.56,2.72,8,121.55
1458,1,2,2,19,6.44,2.74,6,67.96
1657,3,2,2,13,4.99,0.62,8,85.7
1204,3,3,0,9,7.96,6.14,8,72.03
1572,3,3,0,40,2.98,4.48,4,69.29
1684,3,2,2,22,0.65,6.06,6,74.32
1577,4,2,1,29,4.09,5.47,1,57.78
1092,4,2,0,46,1.54,7.99,5,34.79
1582,3,2,1,30,2.43,7.51,4,57.54
2084,3,1,0,9,0.5,7.71,9,92.01
1679,3,3,0,18,2.41,4.99,5,75.24
1884,4,1,2,18,8.27,3.54,7,80.09
1405,5,1,0,43,3.91,9.33,7,51.94
1799,2,2,0,22,0.5,0.54,7,93.09
1611,4,2,0,43,3.17,1.53,7,77.25
1119,3,1,1,40,1.72,4.2,4,57.47
1627,1,1,0,31,3.25,6.14,7,59.03
1103,1,2,1,19,2.59,0.08,6,66.31
1246,3,2,1,3,13.44,7.19,6,64.39
1575,3,2,2,32,0.5,5.59,1,70.36
1618,1,2,0,47,5.75,4.85,4,54.45
1024,3,2,2,0,9.52,4.23,9,62.5
1921,3,3,0,12,16.0,5.19,4,72.84
1728,3,2,1,2,0.98,1.62,5,89.05
1218,3,1,1,11,3.79,1.09,3,66.1
884,2,2,0,28,0.5,2.9,3,47.68
1442,3,3,1,30,3.46,7.1,4,53.2
1321,2,1,0,40,0.67,5.88,6,58.64
1545,3,2,0,35,9.1,4.8,9,58.64
1354,2,1,1,1,0.6,5.72,5,75.29
697,3,1,1,21,3.6,5.59,5,40.21
1344,2,2,0,21,3.68,3.07,6,73.9
1377,3,2,0,40,17.82,0.97,5,46.22
1753,4,3,0,30,5.32,8.97,9,78.65
1220,2,2,1,44,1.7,6.0,5,43.0
2171,3,2,1,13,1.38,6.98,6,85.46
735,2,2,0,28,0.69,4.64,6,51.03
2024,3,2,0,34,7.06,7.56,7,78.41
1410,3,1,1,49,5.87,5.84,6,44.32
1843,3,3,1,8,4.71,0.54,4,91.23
1531,3,4,1,46,0.5,8.9,3,62.55
1955,4,1,2,31,7.19,3.06,9,88.16
1345,3,1,0,26,5.13,1.38,8,67.57
1060,3,1,2,9,16.61,0.88,1,60.03
2068,3,2,1,24,4.42,7.2,8,85.87
1454,4,2,2,48,1.81,7.04,6,49.86
1588,4,3,0,44,2.4,7.0,6,63.52
1993,3,3,1,32,0.97,9.16,1,72.89
1087,4,2,1,10,6.42,3.49,7,66.68
1738,3,2,1,36,6.15,5.61,3,62.83
1264,4,2,2,8,1.12,6.19,7,73.56
1447,4,2,1,6,0.86,9.79,1,65.01
1528,2,2,2,6,0.5,3.12,7,70.95
899,4,2,1,33,12.15,9.56,1,24.92
1188,3,2,1,18,1.33,1.49,4,66.89
2040,3,2,0,19,2.11,7.64,4,83.61
1854,3,2,2,49,1.65,6.33,3,61.41
1474,4,3,1,41,2.67,8.17,6,63.62
1597,2,2,1,24,6.26,0.29,4,75.05
1382,1,2,1,4,10.22,0.78,10,75.63
2042,4,2,1,47,1.01,0.7,6,87.24
1419,2,2,2,28,5.8,5.93,6,62.8
1592,2,2,0,26,2.17,6.03,4,68.41
1958,2,1,0,24,19.69,9.06,5,66.83
1189,3,2,0,36,1.78,4.68,3,45.75
2123,3,2,1,14,0.5,0.68,7,96.56
887,1,4,0,47,3.62,2.1,5,49.23
2151,5,2,0,3,0.82,0.08,7,113.61
1350,4,2,0,13,0.5,7.77,5,68.59
1402,3,2,1,48,5.99,8.16,10,58.6
743,3,1,1,16,6.59,9.98,3,40.42
1318,3,3,0,20,3.09,4.12,1,61.18
1084,3,2,2,15,5.65,0.19,6,64.71
1256,2,2,2,25,3.86,2.35,9,69.83
1445,2,2,0,8,4.97,5.88,6,67.91
1883,4,2,1,1,4.54,9.62,2,86.54
1583,3,3,1,42,5.48,1.04,6,77.76
1623,3,2,0,14,1.11,1.22,9,89.96
1061,4,2,0,34,1.56,7.02,1,37.74
1147,3,3,1,23,2.9,6.67,3,48.38
2219,3,3,1,47,2.95,2.51,8,82.05
1205,3,1,0,37,7.45,8.13,8,48.46
2162,1,1,2,13,2.29,1.29,7,100.1
1402,4,1,1,36,0.89,9.26,10,59.29
1500,3,2,1,36,1.45,2.01,2,61.03
1928,4,4,0,5,1.21,0.81,6,100.74
2008,5,2,1,17,6.58,3.4,7,88.53
1455,4,2,1,21,3.18,1.88,7,77.57
1344,4,3,1,17,6.17,5.27,7,68.21
1477,3,2,1,1,2.69,6.87,9,74.77
1635,3,2,1,31,11.02,4.91,5,65.35
1856,3,3,1,16,20.53,6.61,1,71.24
1501,3,3,1,0,5.54,3.65,5,71.69
1747,4,3,2,8,9.97,0.28,7,92.55
2155,2,2,1,12,3.55,9.74,4,70.77
1652,4,3,0,35,13.64,8.19,8,62.28
1624,4,1,1,36,8.91,0.73,4,72.55
892,5,2,0,29,24.01,4.49,1,40.73
500,4,4,2,30,4.88,6.35,6,36.61
1655,3,2,1,22,7.55,1.91,7,74.93
1462,2,3,1,49,3.91,5.78,5,52.99
1294,2,2,0,27,1.5,5.34,7,54.15
1597,3,1,1,9,2.19,2.08,5,80.41
1475,3,3,2,24,11.22,1.41,3,63.01
1951,4,1,0,35,0.5,7.59,2,72.58
1534,4,2,1,25,4.48,3.23,7,70.75
1201,3,1,2,25,2.33,2.44,5,60.11
1896,1,3,1,44,2.44,7.38,9,72.79
1413,2,2,1,12,10.8,7.36,6,64.53
1710,2,2,1,16,9.61,2.76,5,77.9
1309,3,1,1,39,4.57,8.73,5,49.11
1240,3,3,0,3,1.59,6.88,3,58.55
1533,1,3,0,22,3.23,3.46,6,68.93
1505,3,3,1,34,2.62,4.27,6,66.66
1691,2,2,2,10,2.18,7.27,7,75.03
1392,3,2,0,11,0.54,2.12,4,73.08
765,3,1,0,8,3.92,4.69,4,43.75
1326,3,2,1,14,1.8,6.54,2,60.7
1817,3,2,2,44,5.41,5.39,4,65.42
1381,5,4,0,36,1.92,6.08,5,61.66
1401,2,3,2,4,2.82,5.46,9,71.55
1894,3,2,0,18,0.5,1.99,7,83.07
1215,4,1,2,10,24.49,4.1,7,65.67
882,3,3,1,8,3.54,5.32,5,56.58
1435,4,1,1,34,0.5,7.8,3,65.66
1306,3,1,1,49,3.9,6.54,4,55.43
1113,3,2,1,26,10.21,4.27,4,57.43
1429,2,2,0,12,7.4,9.74,6,52.55
1696,3,3,0,11,6.03,1.08,5,90.4
1496,3,2,1,8,0.75,2.07,8,82.17
1622,2,1,2,41,5.36,3.41,10,67.58
2225,3,2,1,27,7.27,2.29,5,87.78
1362,3,3,1,12,4.25,6.25,7,67.71
1611,2,2,1,19,11.16,0.4,7,77.95
1296,3,2,0,12,1.62,1.77,3,79.71
1161,3,3,2,26,1.39,2.93,9,59.44
1266,2,4,1,25,10.18,6.83,3,61.96
1308,3,4,1,28,4.91,8.76,7,66.39
1643,4,3,1,28,0.5,7.98,5,69.48
2439,3,1,2,21,2.18,1.82,5,98.96
1213,3,2,2,8,9.75,5.65,6,56.3
1333,3,2,1,23,0.5,0.3,8,70.15
1474,3,2,1,41,0.5,3.11,3,58.47
1658,4,4,1,18,1.65,8.06,2,71.51
1605,3,3,1,37,12.27,4.57,5,62.71
2013,2,3,1,30,11.59,1.5,2,81.05
529,3,1,1,38,3.66,4.39,7,37.41
545,4,3,1,14,4.03,1.98,7,53.86
1301,2,3,1,31,2.02,3.93,8,63.61
1938,5,1,1,45,1.4,4.88,7,83.74
873,4,3,0,47,8.44,3.5,9,50.42
500,2,2,1,45,0.56,9.37,7,26.29
1728,4,1,1,28,3.34,5.63,9,74.8
1597,3,2,0,33,5.03,8.43,3,62.68
1063,4,2,1,8,0.55,7.61,6,65.37
1105,3,1,2,34,3.67,6.61,10,53.07
1112,3,2,1,5,4.31,4.97,7,55.56
1544,3,4,1,36,6.78,0.02,8,76.58
1249,4,2,2,13,1.34,6.13,1,58.14
1697,1,3,0,46,1.74,3.56,8,70.99
500,3,2,2,49,4.21,1.18,7,37.0
1157,2,1,0,48,20.41,4.45,3,24.37
1049,3,2,0,8,1.23,7.36,1,53.29
