Advertising,Discount,Store_Size,Competitor_Price,Seasonality,Online_Presence,Economic_Index,Sales_Price
4108,17.410147375073628,1402,366,0,1,76.75053374706144,15125.328810241663
2817,7.501834561305797,688,248,1,0,85.19118199430838,11746.754160191409
1136,17.754632143720116,1480,420,0,1,95.71836286343704,6643.524008818909
3555,8.624569221160666,1314,478,0,1,71.88762381434815,4722.828325920081
3274,13.835568374229757,882,488,1,1,55.997653042434656,15242.028966300313
1319,15.285175702492674,1349,378,0,1,96.44883154322477,163.32600472311788
2863,18.57520918801663,1845,370,0,1,71.87188426472919,14139.947456808248
1915,14.114569920261978,1966,203,0,1,74.87365503227772,14859.621128621502
2205,11.798477018750004,989,394,1,1,92.72147522015851,-6066.909870177171
2897,13.584040285126662,1656,457,0,0,79.28898468029647,12586.164535426444
3133,8.031236941103058,925,244,0,0,65.07251273891715,34901.39204835083
4538,15.33611501224776,749,407,0,0,77.03902188672379,25454.961279634786
1925,7.803210680758328,1584,314,1,0,81.2430548882539,23823.08926818789
3100,13.358714181173854,1519,329,1,1,94.48999448030833,19317.849355921004
3907,14.714054920407335,1945,359,1,1,61.74172357421117,3336.9046760133333
3914,18.47874770611632,1999,200,1,0,77.96895153066093,18279.922978534414
2258,11.752847389664218,1746,473,1,0,96.02495192944299,32330.662293903424
2982,16.62999839883819,1961,359,1,1,52.27363952655483,7778.422743361347
4850,7.512957324564148,1183,464,1,0,59.728390641800644,-4421.4837330103
4870,7.342947181007375,1907,447,1,1,67.31574571908311,25628.033826708845
1432,12.871970205798952,818,223,1,1,83.92341997844295,1709.7109754657113
4567,13.945111476651546,1519,466,1,0,92.09236360774484,782.0270793858417
1998,14.485115610993622,724,355,0,0,59.95854244193458,7080.480239672274
3147,16.185110630356675,922,471,1,0,62.33522390162274,14655.653135091861
1989,9.423972316418148,1407,292,0,0,91.16427181125508,11185.559107159457
1598,14.339115827786832,1714,211,0,1,57.4171753287299,19894.58132827389
3450,7.82208681209484,578,437,0,0,63.05884712891824,18597.2859180128
1395,8.284965635818434,1354,320,0,0,86.63467929555797,13800.76627421066
4598,6.009633325608219,1503,289,0,1,58.30793974797716,20235.94018388937
1414,16.205008792080953,864,274,0,1,91.40167623424435,3292.6262402334837
1938,12.60489455578376,521,230,1,1,74.52582988195033,27040.887777306074
2636,8.57278558399343,1047,394,0,1,72.37860377953419,14164.278798595355
3724,13.343565885504356,829,288,0,1,56.76276007611422,12900.369305862901
3510,10.313602979506813,1679,297,1,1,83.9829142948102,12438.703196489
1540,17.55814865433903,555,328,0,0,94.20005190904826,-4500.952153477451
2649,12.92221821193046,1771,494,0,1,84.60539421437342,2731.9027792751085
4690,5.447160842807392,1424,294,1,0,65.8442301423426,10894.017857425206
2945,19.776429295096086,760,363,0,0,84.93993331044749,3934.047397814285
4435,6.114478073539013,934,429,1,1,75.49712296000416,15758.649139035699
4201,15.439372833501047,1037,339,1,1,92.68652191741882,-6661.761170705131
1083,11.558837588039156,1034,308,0,1,72.98235496314845,20847.728491103117
1270,8.739767097801444,880,213,0,1,61.865132594525285,6983.46767696126
3291,15.146873516943545,602,360,0,0,55.062811070039196,19245.484738407227
1387,6.888460305574805,528,331,0,1,64.05333809138978,11678.69807411188
1213,17.873700476847375,1580,312,1,1,78.17699429173476,13992.188205305994
3865,8.759179788696983,1585,485,1,0,58.502126529610166,23544.32953103741
4237,10.42180487575951,1454,293,1,1,51.98805669657804,29226.71471318729
4862,14.489654544562944,1571,288,0,1,72.44215260853132,12622.9381294925
1058,5.0154397334805,1890,333,0,0,67.37160593009854,26712.867439146306
2625,12.091229215833007,1046,460,0,0,71.01953125166803,6876.695889049822
3930,18.41373382252507,826,405,0,1,72.70667053074047,4831.237159030393
1842,15.206234619104544,765,233,0,0,88.30352353660015,3365.2168216463583
3971,10.818505474079519,1228,368,1,1,98.04634276451625,189.0507557869696
2527,14.90636642216528,1699,345,1,1,63.11422186562677,-13592.764077743404
2729,19.048541373550094,1567,219,1,0,97.1199439760393,4990.9503393571395
1122,7.81707975253975,718,306,1,0,61.41878101192296,11195.408896628183
4719,12.977120132580009,625,335,1,0,87.7472553298478,14119.150890995359
2436,8.52106371819643,1381,225,0,0,84.06730242522323,-6995.226773440718
2162,17.813369587560565,1902,445,1,1,52.61111082389698,16852.440352154696
4300,15.815753774023449,818,354,1,1,86.24609015162437,-1156.5925144159191
4345,17.016138803742408,1828,241,1,1,95.05613458358178,25146.00093514368
3486,19.145177787397493,1723,377,0,0,96.51111483725447,14275.699768504506
4069,8.484631645732724,584,280,0,1,84.25967021975819,-2710.572666973958
1561,5.730787572736219,1564,376,1,0,89.32940182520454,7191.934313363586
4981,9.363555802533895,1222,392,0,0,53.57709250093238,-4178.369770088644
3165,10.987089629424052,1886,390,0,0,58.06263230691624,18526.674328084617
2737,14.377397100092995,1792,482,1,0,63.1239831222521,10148.462888049986
1904,16.96556843713566,861,445,0,1,76.56691864168354,838.840684283386
4554,10.247049320703244,866,299,0,1,69.31223727474782,5138.853440920692
1394,12.102454801053936,1704,234,0,0,82.8567517910906,25351.212935734984
2726,16.782008989792878,1754,493,1,1,72.28443934930402,11935.321383838811
3923,8.37993089493163,1487,493,1,0,88.7511120175327,19438.47865991353
4531,8.256978919076477,1593,241,1,1,85.6794041001778,17298.805131322097
4906,13.838494847450505,1087,369,0,1,87.36406988078528,7088.078811745441
2716,11.540852457768006,1462,256,1,1,91.4424401825552,36298.49757710262
1934,19.23345204553153,988,253,0,0,91.71112074405826,-7207.44214266185
2101,10.35545814476867,1757,387,0,0,88.97761902517126,1200.7893330334664
3999,16.393334052602494,1952,495,1,1,53.29632911146913,14485.347404345486
2435,13.746391151960536,1330,285,1,1,81.1601675738073,-2954.211209368117
1074,5.818641379245144,1165,263,0,1,50.989471599088,-6465.758704276421
1294,6.265783220141726,1817,280,0,0,87.18795198174023,10136.704353960213
4864,8.047347322849854,1871,467,1,1,53.05288699629387,6089.57606826228
1020,7.147289342735389,1622,384,1,1,99.16074975484639,23972.850680537977
4977,9.94057234466664,1375,225,0,0,80.7039104682983,18665.957785207625
4242,13.684833739980352,860,437,0,1,59.099904814769246,11765.37860700377
2038,14.035438145110794,857,495,1,1,73.41397547824015,9117.197964471769
2234,13.816516777441098,1653,498,0,1,91.33384878597118,-9975.356589596893
1559,6.7641295194973114,1906,424,0,1,58.9998981624134,9025.733721306138
2109,14.003381162907441,1235,289,0,0,76.83877352212465,18352.940371364955
2172,11.146203302860776,563,216,0,1,50.17903837879511,812.8802139317759
4771,18.545789978790907,1919,287,1,1,89.42131244375048,35456.11118021808
1371,18.679762941615415,680,223,1,0,59.730380057616586,12996.636210491703
3027,16.52260740025759,1086,422,1,0,69.35890958347811,16135.154270056231
4551,15.546607266488362,688,257,0,1,76.51218502868008,10165.007758692036
1817,6.724290759762095,1706,388,0,0,57.243077255193,19681.627634298347
2174,6.270413173800458,1079,421,1,0,96.33354234135004,5343.9463031067635
2164,17.61250536371129,669,250,0,0,73.4403069384933,18289.560790685086
2092,11.405237246861827,821,287,0,1,61.5891781246126,-6008.688771559546
2283,11.770434128014191,1695,421,0,0,86.75713854601706,-3117.511686009988
3011,17.716896350195455,783,366,1,0,94.71067136622804,4069.5501305195503
1845,14.321464385911824,865,393,0,0,95.63354574702169,-7423.607863271258
2991,7.691108613531585,610,300,0,1,71.55669698408559,-4244.413622668078
1520,8.165198434810408,577,401,1,0,67.9730636910968,8819.39777860381
4704,5.0956575355225215,752,212,1,1,96.46287087993007,8119.017326637298
1370,15.660051409123472,735,346,1,1,52.64190800577114,10363.314073522584
2442,12.284174877417275,592,461,0,0,87.52700533601435,23361.697321968255
1100,19.24945869255548,1557,345,1,1,58.875441312295145,1349.7268550387344
1660,15.710192018724019,1927,208,0,1,73.27506457505417,25157.20332334748
2681,6.547289911498501,721,280,1,1,97.68461257663027,9941.383504021618
4936,7.423121899089042,1395,267,1,1,79.05740629512113,18904.151822400945
4015,12.52586970174989,1863,325,1,0,76.17203756292758,27708.63411356991
1242,18.87311252994099,1460,249,1,1,53.0900379296245,31109.237776042188
3800,8.708766348256724,1484,269,0,1,63.86702735498971,16735.899083174827
1511,17.38370302868659,1342,338,0,0,50.15255514616638,13514.340669656725
3896,9.684086302035126,751,369,0,1,93.75028673791041,14320.79199139033
3602,9.04845784333667,1887,289,1,0,82.24273388043616,30961.73868024539
4166,18.520891239957436,641,338,0,0,55.90138326305774,8440.217764423209
3273,5.708623881089792,810,271,1,0,68.17363444967297,16457.4847693024
2541,14.911115581007659,1908,444,1,0,90.5707670598005,4000.9761841441423
3261,5.6475127142183466,1081,266,0,0,57.01515991188287,11496.111993947155
3765,17.011456798573374,1835,329,1,1,61.51326521455856,8793.853934006067
3114,17.441065324332598,1802,409,1,1,77.07032615606569,2642.1019742603985
1395,18.400348619894764,845,393,1,0,57.24733231412966,2094.703005380469
1611,7.791350923910906,1910,225,1,1,69.13531694940119,7355.836032848276
4083,6.867472338896007,801,492,1,0,99.10638639787878,-8690.58962197529
2260,12.553025698372004,1006,417,0,1,77.19256647637215,356.86456103344244
2857,9.07448932340084,746,235,0,1,85.07638906237653,14814.588045958724
1769,14.094462083705977,987,215,1,0,83.16405241256595,3729.2070194890366
2422,12.706209358561361,1762,277,1,0,60.58580124665666,6596.441334957823
1406,7.172781653381401,1427,220,0,1,92.30566934560822,9297.16406485313
3972,16.089057407776565,1872,334,1,0,56.10250775684244,950.1371087660573
2872,17.056765677888954,1290,444,0,1,96.07975675840986,-2295.382831321752
2503,19.445645335913216,1411,383,0,1,60.80359391287746,4537.049467379718
3694,10.93308314541709,1875,371,1,1,97.73721432412164,18656.818381821093
3269,10.066024032223314,653,253,1,1,89.8981731573339,-9119.352709323372
2179,7.883939840299076,1709,292,1,1,58.54916209775476,8263.938755760311
1653,7.712975828137979,1443,492,0,1,58.02013452886833,-5518.461579357792
3475,9.81579928069978,1094,375,0,0,54.22647195633347,6472.182071587878
2181,19.72725053531402,1948,389,1,1,62.367769467819194,25899.424751882747
1976,6.383880120862344,561,445,1,0,82.9553377963951,-69.73334865653305
2439,8.890493031162253,1924,494,0,1,76.01512296776058,6362.686584971642
4053,6.289675953125624,1369,391,0,1,80.66753949490287,18573.06999404879
4397,9.104470891036064,1582,303,0,1,51.55703020611787,24085.569629187434
3418,6.386021487960575,1665,267,0,1,53.998569072145216,11241.496758957686
2367,12.624633001340422,965,354,1,0,84.5987023079196,19793.930763176555
4333,11.575334802804745,1672,425,0,0,92.39541716910358,-5960.976844115532
4354,7.610754955798447,1970,432,1,0,67.97108884486016,32205.827470795328
3897,7.622118406627791,1697,303,0,1,58.324120398813264,19870.190346521224
3903,14.391636105790893,810,439,0,1,65.41777583651155,-6326.804978752202
1228,10.806820084858149,1585,411,0,1,70.60149825668834,-4693.439404583625
4959,5.842924050998854,1690,325,0,0,81.50679639689173,7750.915259451901
3327,18.80288899650602,1315,322,1,0,70.47367122927648,11458.118129242584
2893,11.074287287147005,602,235,1,1,94.85205622852743,24985.02851223389
2313,13.865713322850322,527,437,1,1,70.06061973644934,3149.0674067024315
4751,18.281179248775604,1007,441,0,0,59.068675948194795,6859.490036760928
2070,11.032384959104718,633,332,1,0,62.41723033490369,19159.441028333335
1974,17.309900591168738,558,426,1,1,73.25831310079799,172.7827320062379
2738,18.72128336904425,1613,289,1,0,89.12313374506316,15881.976619842111
4285,7.611010754950552,569,454,1,0,93.47034332375908,14154.268351193476
1757,18.387386900049634,684,282,0,0,59.264535970175174,-4323.154046701493
4095,6.797486700595672,1961,338,0,1,50.173595385923875,29021.62216294754
1320,9.126911140689995,1071,219,0,1,93.47044058502202,3960.6119897643384
3321,17.123171714753546,1997,283,0,0,61.40982335376601,14164.365551044399
1555,18.510268224314174,667,226,1,1,91.08313699015042,8548.389149478622
1843,15.262081825595857,1077,257,0,1,77.5373954721409,-4584.699751477498
2336,6.572387742837391,1647,416,0,1,70.20577714941402,-2691.87836753557
2386,12.84488415357129,1736,324,0,0,57.337854427804004,35252.637927144155
1667,13.589511635746572,681,487,1,1,83.60185450414585,10409.480904622827
4047,9.227895950009863,570,399,0,0,90.90786839748263,22518.56820579871
3427,19.869437103505966,1055,482,0,1,73.05470577167296,13375.631092716041
3758,10.034419352890959,1351,413,0,1,72.31776739472481,13215.452905575745
2942,8.153821539413888,1718,355,0,1,87.7639549526485,17019.259725601907
3004,6.652040429780733,1815,217,1,0,75.00593065076038,30999.703014725717
4745,10.67751891309707,1580,304,1,0,89.2806292374569,14745.739827693693
2930,15.3892803746908,1182,358,1,1,52.705820983174995,6254.917531584216
4541,8.471256399387249,1823,240,0,1,92.881530860881,25182.418374997316
1745,16.543163261953914,817,489,0,1,63.10353221660954,-9774.15933234509
1674,7.0310190158259065,1894,206,1,0,58.45973117381307,19618.89836130289
3163,11.607018964678561,1606,204,0,0,51.6146753734943,21960.945052843257
3652,15.535606101590615,1328,220,1,1,91.70365495216359,999.5298654000544
2065,7.029641040314566,593,333,1,0,53.00576454378619,19162.613874573937
4867,13.96763314992466,766,319,0,1,97.7215207908695,-7819.950006714695
3426,16.984287686253584,1899,441,1,0,78.24210080426353,-199.35348077471463
4793,13.933233444338098,1684,305,1,1,84.93415924635788,18339.833272880292
4277,12.671958864912764,1113,330,0,1,86.26552110283416,34288.78670944608
3513,17.57449329804261,1001,237,0,1,64.6342244382763,-6370.55670274381
4803,19.78130525001825,1900,286,0,1,90.32291739548383,13640.156310143806
3327,7.719694285327622,1635,312,1,1,97.312033801257,8099.218824122123
4719,15.370195119913056,1077,450,0,0,68.49255548124793,11794.041697449291
1617,6.209863315093051,1131,270,0,0,91.76746953220425,15643.379770362884
3165,5.6426153596092075,778,463,0,0,88.60199076554066,-3836.752415437647
4308,9.212284553465151,1253,268,0,1,79.47979360320272,16123.52274717129
3356,19.563796827903197,1956,454,0,0,68.38079889914596,16805.30823805576
4527,13.282934770534066,741,474,0,0,70.75926469312887,24169.74471269565
4971,9.024070159331167,1745,285,0,1,65.38042596044531,12492.620858139622
4546,6.988791446074382,1282,417,0,1,71.31352403836007,32163.783365277424
3147,18.80275104520004,1461,249,0,1,99.48134591607398,4209.492635924797
3308,10.435498728071611,1809,333,0,1,68.17073848729194,20182.43843343847
1992,9.600459055804974,1484,429,1,0,83.27548767752774,701.4096670994222
2328,17.869451479985077,503,260,1,1,65.98032166572393,11777.797694101751
2377,14.066042475663059,819,451,1,1,73.33238678444718,-17441.15725617513
1285,7.529541674624408,1844,429,1,1,54.188699920667354,16098.180848953676
3375,11.322657972787576,1531,257,0,1,88.16171179478228,32290.610212357904
4174,18.923466021585618,1575,384,0,0,83.05122236172684,4454.8826713272265
3110,18.518053618465316,1523,402,1,1,67.37425040750057,21258.558948216545
1686,6.051646890864663,1665,231,0,0,76.24223410819425,5240.710932329896
2305,9.029197891289332,1278,344,0,1,93.61109180145456,28019.967004962105
2464,7.318090970437241,1326,368,0,0,52.221635783053,-1304.8805059074202
4364,13.007175713875172,779,221,0,1,96.51082483738642,10468.702130568234
1737,16.249749755454776,1611,497,0,1,73.53998012361892,2503.0469137729224
4078,9.433148167339514,1683,278,1,1,92.98277027532649,25755.962548840173
3686,16.369941160779824,1484,335,1,1,93.07414623480193,7054.054693301074
3983,15.030733596037521,527,375,1,1,52.93561384011196,4503.1038271792495
4163,15.923333141112753,1309,276,1,1,89.07972859471204,-14159.486953147947
2958,19.223655699539798,771,229,1,1,86.643369304659,10482.588877296754
4261,11.369177911800541,1623,483,1,0,52.159677350238,13809.451922182825
2894,10.138520369172188,1727,352,1,0,97.02689351782504,9370.3896186336
3523,15.257708121975314,689,412,1,1,81.72741180267369,-13594.698362944599
4582,17.113357122166853,1045,378,1,0,58.37670043049893,2260.1881107565614
2485,7.871679375639076,793,494,0,0,56.154859718526936,9555.611499450148
3100,17.70199401222142,1347,282,0,0,78.09864961737114,-9142.513093645048
3801,5.867787364986371,1867,399,0,1,52.94171322349051,-12034.016218835763
1485,5.0959062811402935,1270,328,1,1,58.220484736998856,21816.496626159926
4715,7.376407241092691,1268,493,1,1,97.42261027876559,13315.115481996785
