Emp_ID,Years_of_Experience,Emp_Rating,Exp_in_Company,Personal_Rating,Client_Feedback_Rating,Appraisal_Percentage,Interaction_Experience_Rating,Normalized_Personal_Rating
E04993,9,4.44,7,3.6,3.58,6.62,39.96,1.8
E04994,22,3.46,0,2.4,1.71,8.68,76.12,1.2
E04995,5,1.05,8,8.1,4.16,1.64,5.25,4.05
E04996,10,3.78,8,1.6,2.2,6.44,37.8,0.8
E04997,23,2.67,12,1.7,1.54,10.09,61.41,0.85
E04998,17,3.26,14,3.7,2.69,10.07,55.42,1.85
E04999,12,3.6,7,5.6,1.36,9.34,43.2,2.8
E05000,23,2.4,10,4.7,2.05,14.84,55.2,2.35
E05001,16,4.67,4,1.4,2.49,9.46,74.72,0.7
E05002,3,1.54,4,9.6,4.41,1.69,4.62,4.8
E05003,25,3.69,12,9.6,4.17,12.48,92.25,4.8
E05004,22,1.02,2,3.5,2.77,9.5,22.44,1.75
E05005,9,4.7,4,7.6,3.9,7.89,42.3,3.8
E05006,15,1.45,3,6.2,3.27,8.93,21.75,3.1
E05007,5,1.38,0,3.1,2.36,2.64,6.9,1.55
E05008,23,2.33,15,3.4,3.9,11.22,53.59,1.7
E05009,13,2.49,15,5.4,3.73,12.69,32.37,2.7
E05010,14,1.86,8,4.8,3.48,7.84,26.04,2.4
E05011,20,3.34,14,3.6,3.47,9.16,66.8,1.8
E05012,15,2.77,9,8.3,3.73,11.93,41.55,4.15
E05013,16,1.14,13,5.3,2.54,5.9,18.24,2.65
E05014,23,2.28,3,6.9,4.48,3.01,52.44,3.45
E05015,13,4.24,2,2.7,1.65,8.13,55.12,1.35
E05016,17,3.76,5,5.8,4.54,10.91,63.92,2.9
E05017,23,3.9,0,3.9,2.37,10.15,89.7,1.95
E05018,8,3.79,4,5.7,1.5,2.98,30.32,2.85
E05019,21,2.24,15,8.0,3.4,11.56,47.04,4.0
E05020,2,1.4,14,7.9,2.5,4.69,2.8,3.95
E05021,5,2.09,6,4.2,4.26,3.73,10.45,2.1
E05022,6,4.33,1,7.2,2.72,7.82,25.98,3.6
E05023,12,4.92,9,9.5,3.67,6.96,59.04,4.75
E05024,18,2.98,8,6.6,2.23,9.93,53.64,3.3
E05025,22,1.04,11,2.3,1.84,12.2,22.88,1.15
E05026,22,1.56,14,7.1,2.55,12.01,34.32,3.55
E05027,1,2.29,5,1.9,3.43,5.57,2.29,0.95
E05028,17,3.31,1,8.8,3.63,9.36,56.27,4.4
E05029,11,1.3,7,5.6,3.31,7.3,14.3,2.8
E05030,10,4.77,7,4.5,4.95,8.48,47.7,2.25
E05031,19,2.46,0,1.5,3.76,8.81,46.74,0.75
E05032,14,4.65,11,4.4,4.73,8.87,65.1,2.2
E05033,10,4.12,0,9.1,1.47,3.25,41.2,4.55
E05034,15,4.02,0,1.2,1.25,8.39,60.3,0.6
E05035,19,3.43,11,5.3,2.24,12.57,65.17,2.65
E05036,4,3.51,3,9.4,1.55,4.96,14.04,4.7
E05037,2,3.55,3,4.6,3.1,2.6,7.1,2.3
E05038,9,3.51,15,4.9,3.08,5.09,31.59,2.45
E05039,10,3.21,7,6.2,3.3,7.14,32.1,3.1
E05040,11,4.95,0,5.2,3.98,3.9,54.45,2.6
E05041,14,3.93,9,2.5,4.89,5.82,55.02,1.25
E05042,7,4.11,2,1.2,4.51,5.12,28.77,0.6
E05043,23,4.49,10,6.5,1.47,10.11,103.27,3.25
E05044,15,1.86,0,9.3,2.35,7.33,27.9,4.65
E05045,22,1.34,8,2.0,2.02,9.02,29.48,1.0
E05046,19,2.93,9,2.9,1.71,8.09,55.67,1.45
E05047,22,3.06,11,4.3,3.18,7.68,67.32,2.15
E05048,15,4.32,8,8.3,3.21,7.59,64.8,4.15
E05049,24,2.78,6,3.4,1.91,8.6,66.72,1.7
E05050,8,3.28,15,8.9,3.85,5.92,26.24,4.45
E05051,11,3.11,12,1.5,3.93,7.22,34.21,0.75
E05052,9,1.15,11,9.5,1.08,4.23,10.35,4.75
E05053,15,3.46,14,6.0,2.58,9.47,51.9,3.0
E05054,1,4.31,7,6.9,4.56,5.51,4.31,3.45
E05055,1,1.63,0,4.3,3.08,0.35,1.63,2.15
E05056,19,3.38,4,8.0,2.39,9.98,64.22,4.0
E05057,3,3.37,14,2.5,2.01,2.98,10.11,1.25
E05058,10,1.66,13,1.4,1.97,4.57,16.6,0.7
E05059,8,1.49,1,4.6,1.4,3.71,11.92,2.3
E05060,15,4.92,15,8.7,4.27,12.57,73.8,4.35
E05061,10,2.57,12,7.8,1.35,9.21,25.7,3.9
E05062,1,1.91,0,5.7,2.17,5.29,1.91,2.85
E05063,18,1.69,2,6.1,1.18,6.57,30.42,3.05
E05064,2,3.67,6,2.2,4.13,4.06,7.34,1.1
E05065,19,3.44,0,8.6,1.16,6.1,65.36,4.3
E05066,13,3.57,10,8.1,2.23,6.08,46.41,4.05
E05067,22,1.35,1,6.9,3.29,9.15,29.7,3.45
E05068,1,4.57,1,5.2,2.64,1.82,4.57,2.6
E05069,2,2.56,3,9.7,2.13,6.08,5.12,4.85
E05070,16,2.25,14,8.9,2.1,6.89,36.0,4.45
E05071,15,2.85,11,6.8,4.19,10.33,42.75,3.4
E05072,13,2.56,2,4.3,4.9,4.72,33.28,2.15
E05073,16,4.45,2,6.6,2.39,6.48,71.2,3.3
E05074,17,4.72,9,6.2,1.16,10.72,80.24,3.1
E05075,21,2.21,4,4.5,1.15,7.31,46.41,2.25
E05076,7,4.46,2,3.8,4.04,4.44,31.22,1.9
E05077,24,4.13,10,4.7,3.21,10.34,99.12,2.35
E05078,17,4.72,6,6.2,4.13,13.2,80.24,3.1
E05079,7,1.98,4,4.9,3.79,3.71,13.86,2.45
E05080,13,3.31,3,3.4,4.63,7.19,43.03,1.7
E05081,5,2.1,11,7.8,4.54,5.82,10.5,3.9
E05082,17,4.3,2,5.8,4.15,9.07,73.1,2.9
E05083,3,1.02,14,1.6,2.9,3.62,3.06,0.8
E05084,7,3.26,11,4.3,2.23,6.08,22.82,2.15
E05085,17,2.36,3,9.0,3.03,8.94,40.12,4.5
E05086,7,2.29,13,7.8,3.01,5.27,16.03,3.9
E05087,21,3.58,14,3.9,3.44,13.79,75.18,1.95
E05088,1,4.41,11,9.4,1.74,7.92,4.41,4.7
E05089,17,3.44,1,1.7,3.62,8.78,58.48,0.85
E05090,17,4.41,0,9.7,2.83,8.54,74.97,4.85
E05091,11,2.06,2,3.2,3.48,-0.44,22.66,1.6
E05092,25,3.08,15,1.1,1.96,13.08,77.0,0.55
E05093,3,2.8,10,4.9,2.74,4.28,8.4,2.45
E05094,15,1.05,1,4.2,1.84,5.42,15.75,2.1
E05095,21,3.23,15,5.9,4.5,8.29,67.83,2.95
E05096,11,3.65,0,8.2,2.95,7.16,40.15,4.1
E05097,16,3.37,0,8.6,1.9,4.49,53.92,4.3
E05098,25,3.95,1,4.6,1.16,10.21,98.75,2.3
E05099,22,3.29,12,4.9,3.7,13.36,72.38,2.45
E05100,9,1.27,12,2.3,1.86,5.27,11.43,1.15
E05101,24,1.47,8,1.4,4.96,12.95,35.28,0.7
E05102,24,3.39,12,6.8,3.13,10.77,81.36,3.4
E05103,1,2.1,12,1.6,2.16,5.33,2.1,0.8
E05104,25,1.32,4,7.6,3.63,7.7,33.0,3.8
E05105,22,2.72,8,5.9,2.1,12.36,59.84,2.95
E05106,16,3.22,7,2.8,4.28,10.38,51.52,1.4
E05107,9,2.31,12,5.9,2.23,8.0,20.79,2.95
E05108,19,3.88,15,2.6,4.95,10.72,73.72,1.3
E05109,12,3.58,10,4.9,3.42,5.4,42.96,2.45
E05110,19,2.33,5,8.2,4.38,8.55,44.27,4.1
E05111,22,4.02,0,5.2,1.29,11.21,88.44,2.6
E05112,9,3.59,9,2.3,2.39,6.9,32.31,1.15
E05113,7,3.55,4,7.5,3.95,2.75,24.85,3.75
E05114,14,3.21,11,2.7,3.62,6.43,44.94,1.35
E05115,19,1.05,0,7.6,1.78,9.74,19.95,3.8
E05116,19,3.79,6,5.3,2.42,10.41,72.01,2.65
E05117,2,2.5,9,5.1,2.05,1.85,5.0,2.55
E05118,9,4.77,13,8.7,3.45,5.24,42.93,4.35
E05119,13,4.27,10,7.4,2.38,7.57,55.51,3.7
E05120,15,3.35,7,1.3,2.24,4.12,50.25,0.65
E05121,3,2.01,7,3.7,1.83,3.53,6.03,1.85
E05122,11,1.81,6,8.8,2.64,11.54,19.91,4.4
E05123,21,2.36,1,1.2,1.78,4.73,49.56,0.6
E05124,14,2.91,4,5.9,4.85,7.35,40.74,2.95
E05125,25,2.18,3,7.6,1.62,12.68,54.5,3.8
E05126,8,3.06,4,6.6,4.65,7.51,24.48,3.3
E05127,18,1.66,9,7.8,2.71,8.89,29.88,3.9
E05128,19,4.91,8,7.5,2.51,10.22,93.29,3.75
E05129,16,1.43,14,7.2,1.93,6.97,22.88,3.6
E05130,2,4.73,3,8.4,3.54,4.1,9.46,4.2
E05131,8,4.65,15,6.8,3.74,9.17,37.2,3.4
E05132,22,3.1,14,4.6,2.87,13.88,68.2,2.3
E05133,6,3.9,14,5.2,1.22,5.68,23.4,2.6
E05134,12,2.74,11,7.5,4.67,8.2,32.88,3.75
E05135,15,3.52,7,8.9,4.92,7.28,52.8,4.45
E05136,25,2.36,7,3.4,2.72,11.18,59.0,1.7
E05137,8,2.2,1,4.1,3.45,6.15,17.6,2.05
E05138,4,3.31,13,9.4,2.8,7.88,13.24,4.7
E05139,15,2.99,5,6.2,2.29,5.43,44.85,3.1
E05140,20,3.32,4,2.6,1.31,8.94,66.4,1.3
E05141,25,2.15,1,7.0,2.82,8.47,53.75,3.5
E05142,17,2.47,11,9.9,4.27,12.15,41.99,4.95
E05143,13,1.34,9,8.4,1.07,6.97,17.42,4.2
E05144,18,1.21,3,7.7,3.33,4.88,21.78,3.85
E05145,2,2.01,6,2.9,4.52,3.36,4.02,1.45
E05146,13,1.3,12,8.9,1.87,9.0,16.9,4.45
E05147,13,1.42,0,5.7,1.73,5.87,18.46,2.85
E05148,22,4.25,14,9.0,4.09,11.79,93.5,4.5
E05149,15,1.16,15,4.0,2.02,7.6,17.4,2.0
E05150,20,3.64,8,1.6,1.77,7.59,72.8,0.8
E05151,10,2.09,9,5.3,2.51,5.88,20.9,2.65
E05152,3,4.49,11,3.4,2.57,4.04,13.47,1.7
E05153,19,2.94,0,7.4,4.5,10.46,55.86,3.7
E05154,3,2.22,14,9.6,3.47,4.44,6.66,4.8
E05155,22,3.07,11,7.2,2.62,11.52,67.54,3.6
E05156,14,2.53,4,9.0,3.14,7.65,35.42,4.5
E05157,8,3.26,6,5.1,4.82,8.27,26.08,2.55
E05158,23,1.46,7,7.9,1.45,12.14,33.58,3.95
E05159,4,4.99,1,8.6,1.83,6.01,19.96,4.3
E05160,20,2.7,3,7.4,4.85,10.1,54.0,3.7
E05161,11,2.39,1,5.6,4.83,3.88,26.29,2.8
E05162,11,3.84,3,6.6,1.71,4.3,42.24,3.3
E05163,11,2.46,14,7.3,1.58,6.44,27.06,3.65
E05164,2,4.33,5,3.3,2.68,5.7,8.66,1.65
E05165,17,2.82,5,8.3,1.2,8.44,47.94,4.15
E05166,9,3.88,11,9.6,3.62,9.87,34.92,4.8
E05167,2,1.43,12,5.2,1.31,6.36,2.86,2.6
E05168,24,4.38,1,7.3,1.23,8.68,105.12,3.65
E05169,15,3.94,15,7.6,2.94,10.49,59.1,3.8
E05170,16,1.85,10,7.0,4.83,9.18,29.6,3.5
E05171,25,1.58,3,5.9,2.71,9.21,39.5,2.95
E05172,4,2.27,3,8.9,2.43,3.01,9.08,4.45
E05173,8,4.9,13,5.0,4.99,10.83,39.2,2.5
E05174,9,2.03,0,1.5,3.13,4.39,18.27,0.75
E05175,5,2.82,14,8.6,2.5,6.81,14.1,4.3
E05176,16,1.12,13,7.1,2.54,7.46,17.92,3.55
E05177,13,2.59,1,8.6,1.78,7.7,33.67,4.3
E05178,7,3.29,13,2.2,3.05,4.84,23.03,1.1
E05179,20,4.81,2,1.3,2.76,9.92,96.2,0.65
E05180,17,3.07,12,9.4,2.08,11.05,52.19,4.7
E05181,3,4.28,14,2.3,1.64,5.14,12.84,1.15
E05182,5,3.19,10,8.3,2.24,6.69,15.95,4.15
E05183,19,1.16,4,8.4,3.03,8.78,22.04,4.2
E05184,12,2.26,10,7.4,1.23,7.41,27.12,3.7
E05185,7,3.3,7,2.2,1.61,5.39,23.1,1.1
E05186,9,4.8,14,7.0,4.79,9.2,43.2,3.5
E05187,6,4.44,5,9.0,3.17,6.37,26.64,4.5
E05188,17,1.91,2,4.8,1.25,7.11,32.47,2.4
E05189,16,1.88,5,4.7,3.77,5.57,30.08,2.35
E05190,23,1.8,6,5.0,1.25,9.27,41.4,2.5
E05191,3,4.69,5,1.7,3.96,5.27,14.07,0.85
E05192,21,4.41,9,9.0,4.0,11.76,92.61,4.5
E05193,4,4.1,5,8.8,3.6,7.35,16.4,4.4
E05194,10,2.57,0,10.0,3.93,7.05,25.7,5.0
E05195,5,3.02,2,6.3,1.35,2.27,15.1,3.15
E05196,21,2.86,6,7.8,3.91,9.87,60.06,3.9
E05197,22,2.01,3,2.8,1.55,7.97,44.22,1.4
E05198,10,3.02,11,7.0,2.36,7.57,30.2,3.5
E05199,12,1.12,3,6.8,4.77,6.28,13.44,3.4
E05200,10,1.53,6,9.1,3.01,7.55,15.3,4.55
E05201,13,4.55,8,8.5,4.87,9.5,59.15,4.25
E05202,11,4.01,13,9.4,1.36,11.18,44.11,4.7
E05203,22,2.69,10,8.8,2.91,11.62,59.18,4.4
E05204,16,3.07,12,8.8,1.25,7.9,49.12,4.4
E05205,8,2.48,12,1.6,3.52,5.72,19.84,0.8
E05206,8,3.96,14,8.6,1.31,9.11,31.68,4.3
E05207,25,4.14,1,6.5,1.7,7.12,103.5,3.25
E05208,8,4.05,8,4.4,2.04,3.78,32.4,2.2
E05209,13,3.89,2,1.5,3.99,6.83,50.57,0.75
E05210,2,1.82,5,7.1,1.66,5.27,3.64,3.55
E05211,12,2.35,3,4.0,4.39,9.03,28.2,2.0
E05212,10,2.88,0,5.2,1.53,4.54,28.8,2.6
E05213,12,2.32,8,7.1,1.14,9.19,27.84,3.55
E05214,11,4.02,10,9.2,2.58,8.49,44.22,4.6
E05215,15,2.32,14,8.4,4.92,6.99,34.8,4.2
E05216,16,1.55,5,5.1,1.44,7.2,24.8,2.55
E05217,17,2.6,15,4.5,1.41,8.63,44.2,2.25
E05218,2,4.92,7,3.2,4.0,6.92,9.84,1.6
E05219,18,1.9,14,4.4,2.25,9.8,34.2,2.2
E05220,12,3.45,14,2.0,3.87,6.2,41.4,1.0
E05221,19,2.73,1,9.7,1.8,5.32,51.87,4.85
E05222,23,1.28,6,6.2,2.84,9.76,29.44,3.1
E05223,18,2.95,5,2.2,2.06,3.37,53.1,1.1
E05224,17,3.81,1,4.2,2.81,6.77,64.77,2.1
E05225,6,3.05,15,5.9,4.08,7.89,18.3,2.95
E05226,25,4.49,1,5.8,4.05,8.77,112.25,2.9
E05227,15,2.16,3,1.3,3.06,8.69,32.4,0.65
E05228,3,1.34,3,9.6,4.71,6.32,4.02,4.8
E05229,6,4.75,15,3.5,2.06,5.43,28.5,1.75
E05230,3,2.51,2,1.1,1.96,2.21,7.53,0.55
E05231,1,3.31,7,1.7,3.46,5.88,3.31,0.85
E05232,13,4.17,13,6.2,3.49,9.48,54.21,3.1
E05233,21,2.3,6,2.2,1.19,6.09,48.3,1.1
E05234,14,3.86,1,1.4,3.43,6.48,54.04,0.7
E05235,13,1.54,2,4.4,2.5,4.15,20.02,2.2
E05236,4,2.17,9,6.6,3.99,7.54,8.68,3.3
E05237,7,1.58,8,2.0,4.23,6.59,11.06,1.0
E05238,22,4.24,12,3.8,3.21,11.09,93.28,1.9
E05239,10,1.89,4,4.8,1.01,5.52,18.9,2.4
E05240,7,3.87,1,2.4,3.55,2.18,27.09,1.2
E05241,21,4.77,2,5.6,4.0,8.46,100.17,2.8
E05242,15,3.11,7,1.8,2.0,10.83,46.65,0.9
E05243,15,3.16,3,1.4,2.86,7.18,47.4,0.7
E05244,4,2.84,13,5.7,4.86,8.34,11.36,2.85
E05245,23,2.3,1,3.2,2.19,9.24,52.9,1.6
E05246,23,2.9,1,1.9,1.89,11.46,66.7,0.95
E05247,6,3.41,5,4.8,1.84,1.01,20.46,2.4
E05248,24,4.94,7,9.2,3.24,11.77,118.56,4.6
E05249,20,4.75,6,7.5,4.8,14.1,95.0,3.75
E05250,5,4.45,3,8.3,3.43,7.31,22.25,4.15
E05251,20,4.56,1,8.8,2.21,12.0,91.2,4.4
E05252,12,2.87,8,9.8,3.55,8.02,34.44,4.9
E05253,1,3.63,3,7.9,3.5,2.77,3.63,3.95
E05254,8,4.58,8,6.5,3.39,5.11,36.64,3.25
E05255,1,2.57,4,4.3,1.64,0.69,2.57,2.15
E05256,5,4.85,13,2.6,3.54,8.62,24.25,1.3
E05257,22,2.66,11,7.2,2.72,12.15,58.52,3.6
E05258,6,3.4,14,10.0,1.07,7.04,20.4,5.0
E05259,21,3.84,11,5.2,3.16,12.2,80.64,2.6
E05260,3,4.8,10,7.5,4.96,6.85,14.4,3.75
E05261,15,1.98,10,5.5,2.4,10.25,29.7,2.75
E05262,5,3.98,13,4.9,4.86,9.06,19.9,2.45
E05263,24,3.08,6,4.7,1.38,8.25,73.92,2.35
E05264,14,2.07,11,5.5,3.93,9.11,28.98,2.75
E05265,18,4.11,15,4.3,1.46,7.43,73.98,2.15
E05266,16,3.21,4,7.7,2.09,8.34,51.36,3.85
E05267,6,3.64,14,8.9,3.28,8.81,21.84,4.45
E05268,25,2.29,1,8.9,3.37,7.55,57.25,4.45
E05269,24,2.93,5,3.0,4.1,9.66,70.32,1.5
E05270,14,3.47,15,9.1,3.46,10.21,48.58,4.55
E05271,24,2.62,6,4.1,3.37,11.0,62.88,2.05
E05272,8,1.79,13,3.8,4.65,6.47,14.32,1.9
E05273,7,4.85,14,7.5,2.81,5.81,33.95,3.75
E05274,8,3.05,10,3.7,1.9,6.26,24.4,1.85
E05275,13,3.94,12,1.5,1.65,5.05,51.22,0.75
E05276,6,2.64,5,4.4,2.6,4.35,15.84,2.2
E05277,18,2.42,12,7.5,3.85,9.41,43.56,3.75
E05278,2,2.63,13,3.9,1.17,4.61,5.26,1.95
E05279,8,2.64,2,6.7,1.52,3.71,21.12,3.35
E05280,11,3.18,9,6.9,1.42,4.33,34.98,3.45
E05281,1,3.17,7,7.6,3.34,3.66,3.17,3.8
E05282,22,2.99,2,9.1,1.97,11.36,65.78,4.55
E05283,6,1.54,13,4.9,1.67,8.36,9.24,2.45
E05284,16,2.98,4,2.5,3.37,12.59,47.68,1.25
E05285,20,1.68,8,3.9,4.05,12.86,33.6,1.95
E05286,12,1.5,10,4.9,2.33,4.76,18.0,2.45
E05287,11,4.73,4,7.4,3.31,6.58,52.03,3.7
E05288,10,3.42,14,1.1,1.39,7.51,34.2,0.55
E05289,3,3.64,6,3.8,4.74,4.71,10.92,1.9
E05290,13,2.61,10,8.0,2.35,8.35,33.93,4.0
E05291,3,4.64,13,7.0,4.99,11.87,13.92,3.5
E05292,15,3.55,6,7.6,4.91,6.7,53.25,3.8
E05293,16,4.08,4,8.3,4.12,7.46,65.28,4.15
E05294,13,2.47,15,8.0,1.08,12.19,32.11,4.0
E05295,17,4.84,1,7.1,3.17,7.35,82.28,3.55
E05296,3,4.28,4,5.0,1.35,4.97,12.84,2.5
E05297,20,4.42,6,9.9,4.58,12.94,88.4,4.95
E05298,11,1.69,6,6.1,4.16,7.59,18.59,3.05
E05299,21,2.08,3,2.8,4.89,9.37,43.68,1.4
E05300,19,2.14,0,3.6,3.43,9.48,40.66,1.8
E05301,22,2.08,5,7.2,3.09,7.98,45.76,3.6
E05302,11,4.42,12,9.3,3.08,8.02,48.62,4.65
E05303,16,1.13,14,2.6,2.55,9.89,18.08,1.3
E05304,21,1.3,13,1.7,2.87,6.03,27.3,0.85
E05305,3,2.1,2,8.9,3.54,6.57,6.3,4.45
E05306,22,1.8,10,9.2,4.73,11.79,39.6,4.6
E05307,6,1.93,4,3.5,3.38,4.7,11.58,1.75
E05308,14,4.19,3,4.4,4.43,4.54,58.66,2.2
E05309,24,3.25,14,6.9,4.45,10.31,78.0,3.45
E05310,18,1.02,12,4.0,3.08,8.43,18.36,2.0
E05311,17,2.72,1,8.9,2.39,9.37,46.24,4.45
E05312,4,2.63,11,2.0,3.56,1.21,10.52,1.0
E05313,23,1.46,14,1.3,2.78,12.55,33.58,0.65
E05314,15,3.7,6,2.9,1.33,7.02,55.5,1.45
E05315,11,3.81,13,3.6,2.51,7.84,41.91,1.8
E05316,3,3.88,4,2.0,4.98,4.96,11.64,1.0
E05317,3,3.91,14,1.6,1.19,6.2,11.73,0.8
E05318,16,1.0,13,7.8,3.79,7.91,16.0,3.9
E05319,5,4.82,6,2.5,4.36,7.0,24.1,1.25
E05320,21,4.26,8,9.2,3.59,6.6,89.46,4.6
E05321,10,4.62,3,4.3,3.28,5.63,46.2,2.15
E05322,19,1.06,4,7.0,3.83,8.7,20.14,3.5
E05323,25,4.74,8,3.0,2.72,11.15,118.5,1.5
E05324,4,4.24,12,3.2,1.37,2.24,16.96,1.6
E05325,19,4.35,9,6.2,4.85,12.35,82.65,3.1
E05326,11,1.37,10,6.0,2.73,4.5,15.07,3.0
E05327,2,3.96,15,7.9,3.66,6.57,7.92,3.95
E05328,10,4.84,13,7.8,3.13,9.25,48.4,3.9
E05329,11,3.71,12,7.0,1.22,8.17,40.81,3.5
E05330,25,3.28,3,5.0,4.81,13.21,82.0,2.5
E05331,20,4.78,4,9.0,4.17,10.34,95.6,4.5
E05332,16,2.77,12,6.6,1.6,10.14,44.32,3.3
E05333,19,3.4,4,9.9,4.93,9.72,64.6,4.95
E05334,23,2.91,7,8.4,3.95,12.32,66.93,4.2
E05335,24,4.73,14,1.4,2.89,15.4,113.52,0.7
E05336,11,1.3,12,3.9,3.45,7.58,14.3,1.95
E05337,14,3.0,14,6.1,1.43,10.66,42.0,3.05
E05338,2,3.75,3,7.5,3.24,7.01,7.5,3.75
E05339,23,4.17,3,6.0,1.29,12.74,95.91,3.0
E05340,5,3.33,12,8.1,3.18,5.91,16.65,4.05
E05341,5,4.64,6,3.5,3.21,7.62,23.2,1.75
E05342,19,4.77,10,2.7,4.5,11.28,90.63,1.35
E05343,21,1.26,4,1.5,3.9,10.77,26.46,0.75
E05344,12,2.61,5,6.2,2.0,7.8,31.32,3.1
E05345,18,1.09,5,7.2,4.55,9.02,19.62,3.6
E05346,4,2.32,11,3.9,3.29,6.24,9.28,1.95
E05347,22,3.15,15,6.5,3.43,12.71,69.3,3.25
E05348,17,4.64,5,1.5,1.68,9.03,78.88,0.75
E05349,10,4.39,13,1.9,4.43,8.11,43.9,0.95
E05350,20,1.51,9,7.3,4.72,9.57,30.2,3.65
E05351,6,1.37,4,4.3,4.1,7.92,8.22,2.15
E05352,25,3.36,12,7.0,4.76,13.85,84.0,3.5
E05353,14,3.13,12,8.5,2.21,8.0,43.82,4.25
E05354,11,2.07,4,8.7,4.44,6.13,22.77,4.35
E05355,11,4.6,8,2.5,2.96,9.69,50.6,1.25
E05356,18,4.71,12,5.4,1.66,9.08,84.78,2.7
E05357,23,2.61,7,7.6,3.68,7.88,60.03,3.8
E05358,22,4.56,14,8.0,3.74,9.96,100.32,4.0
E05359,18,2.54,3,8.1,2.15,4.8,45.72,4.05
E05360,24,3.95,6,3.1,1.11,7.91,94.8,1.55
E05361,23,2.9,7,2.7,1.8,7.73,66.7,1.35
E05362,11,1.49,11,6.3,2.6,10.02,16.39,3.15
E05363,21,4.71,8,7.7,1.67,10.8,98.91,3.85
E05364,12,2.82,4,3.9,1.78,5.55,33.84,1.95
E05365,5,3.94,2,1.9,2.57,1.29,19.7,0.95
E05366,23,2.47,14,7.5,4.85,12.12,56.81,3.75
E05367,9,1.08,12,3.7,4.06,3.24,9.72,1.85
E05368,25,1.4,3,2.5,2.28,8.63,35.0,1.25
E05369,9,2.98,14,2.3,4.81,12.01,26.82,1.15
E05370,22,3.76,9,3.8,3.58,12.33,82.72,1.9
E05371,10,2.34,5,6.3,2.82,5.71,23.4,3.15
E05372,22,3.78,9,4.2,2.87,12.3,83.16,2.1
E05373,19,3.79,10,1.2,2.64,8.82,72.01,0.6
E05374,1,3.82,4,1.9,1.93,1.6,3.82,0.95
E05375,7,2.97,8,3.6,2.55,9.17,20.79,1.8
E05376,4,4.66,12,6.9,3.11,4.49,18.64,3.45
E05377,1,2.96,10,1.9,3.11,3.59,2.96,0.95
E05378,15,2.8,10,6.0,4.05,9.64,42.0,3.0
E05379,8,1.8,13,2.1,2.44,4.55,14.4,1.05
E05380,12,2.23,2,2.9,3.87,7.26,26.76,1.45
E05381,22,1.17,1,2.5,3.31,7.57,25.74,1.25
E05382,22,3.53,5,1.6,4.85,11.47,77.66,0.8
E05383,18,1.99,12,7.0,2.54,10.98,35.82,3.5
E05384,15,2.22,6,5.2,4.6,7.54,33.3,2.6
E05385,17,4.08,4,8.5,4.28,12.66,69.36,4.25
E05386,14,2.31,0,1.9,3.55,4.69,32.34,0.95
E05387,14,1.97,2,2.3,3.62,9.04,27.58,1.15
E05388,18,1.68,2,3.8,1.34,9.47,30.24,1.9
E05389,20,4.1,11,7.9,4.8,15.13,82.0,3.95
E05390,18,1.52,13,3.8,1.43,9.62,27.36,1.9
E05391,16,2.82,3,4.7,3.25,6.07,45.12,2.35
E05392,1,3.03,13,3.7,2.32,9.1,3.03,1.85
E05393,23,3.75,9,1.7,2.72,10.24,86.25,0.85
E05394,11,3.53,5,9.5,3.44,5.72,38.83,4.75
E05395,15,4.24,4,5.9,4.64,8.13,63.6,2.95
E05396,12,1.18,0,8.1,2.83,3.48,14.16,4.05
E05397,8,2.19,14,6.9,4.95,8.81,17.52,3.45
E05398,22,2.12,5,5.6,3.37,8.47,46.64,2.8
E05399,20,1.58,13,1.8,1.64,9.17,31.6,0.9
E05400,6,2.16,13,6.8,1.76,8.23,12.96,3.4
E05401,3,2.24,8,2.4,3.86,5.66,6.72,1.2
E05402,24,3.09,10,4.7,1.2,11.18,74.16,2.35
E05403,13,3.65,0,6.7,2.92,6.96,47.45,3.35
E05404,13,2.52,7,8.0,1.59,7.45,32.76,4.0
E05405,2,3.88,15,7.2,2.73,5.56,7.76,3.6
E05406,5,2.34,7,7.0,4.0,5.33,11.7,3.5
E05407,17,2.16,2,2.3,2.84,8.14,36.72,1.15
E05408,6,3.16,15,4.1,1.65,6.55,18.96,2.05
E05409,2,1.09,14,1.4,2.01,5.22,2.18,0.7
E05410,4,1.32,12,7.5,2.47,3.7,5.28,3.75
E05411,22,2.67,8,9.6,1.28,9.28,58.74,4.8
E05412,11,4.77,10,3.4,3.34,6.75,52.47,1.7
E05413,8,3.89,12,1.8,3.43,6.09,31.12,0.9
E05414,12,1.35,12,5.3,1.25,9.89,16.2,2.65
E05415,8,4.39,10,8.7,2.61,9.0,35.12,4.35
E05416,11,3.93,7,6.0,2.66,5.25,43.23,3.0
E05417,22,3.44,2,1.4,2.34,9.86,75.68,0.7
E05418,20,4.28,9,9.8,3.23,10.36,85.6,4.9
E05419,8,2.62,4,8.5,2.38,4.21,20.96,4.25
E05420,8,1.89,2,2.2,2.67,1.34,15.12,1.1
E05421,17,3.05,4,9.3,4.19,10.83,51.85,4.65
E05422,20,3.2,15,5.1,1.65,8.39,64.0,2.55
E05423,20,3.15,8,4.3,3.48,9.88,63.0,2.15
E05424,23,3.26,14,5.1,3.02,10.23,74.98,2.55
E05425,16,4.79,11,8.5,2.22,11.76,76.64,4.25
E05426,14,4.61,15,6.9,3.91,9.85,64.54,3.45
