Job ID,Job Title,Company,Location,Experience Required (Years),Skills,Employment Type,Salary ($)
4063,Software Engineer,Innovate LLC,Remote,5,"Leadership, Project Management, Agile",Part-time,130270
4064,Project Manager,NextGen Tech,Chicago,8,"Data Visualization, Problem-Solving, Excel",Contract,114828
4065,UX Designer,NextGen Tech,Austin,7,"Data Visualization, SQL, Excel",Contract,73855
4066,Data Analyst,Tech Corp,Austin,1,"CSS, HTML, JavaScript",Contract,69143
4067,Web Developer,Tech Corp,Austin,4,"HTML, CSS, Responsive Design",Full-time,120664
4068,Data Analyst,Data Inc,Remote,4,"Collaboration, Wireframing, Usability Testing",Part-time,73926
4069,Web Developer,Tech Corp,Remote,8,"JavaScript, Responsive Design, CSS",Contract,131053
4070,Data Analyst,Innovate LLC,Remote,9,"Project Management, Agile, Leadership",Contract,121730
4071,UX Designer,Innovate LLC,San Francisco,7,"SQL, Excel, Data Visualization",Full-time,143370
4072,Project Manager,Creative Solutions,Austin,9,"Wireframing, Collaboration, Usability Testing",Full-time,101328
4073,Web Developer,Data Inc,Chicago,1,"Adobe XD, Wireframing, Collaboration",Contract,140718
4074,Web Developer,Data Inc,San Francisco,8,"Problem-Solving, Excel, Data Visualization",Full-time,108957
4075,Web Developer,Data Inc,San Francisco,2,"SQL, Excel, Problem-Solving",Contract,63921
4076,Web Developer,NextGen Tech,San Francisco,1,"Problem-Solving, Excel, SQL",Part-time,115560
4077,UX Designer,Creative Solutions,Austin,6,"Agile, Communication, Project Management",Full-time,139670
4078,UX Designer,Tech Corp,Chicago,1,"Wireframing, Adobe XD, Usability Testing",Full-time,83442
4079,UX Designer,Creative Solutions,Chicago,10,"Python, SQL, Communication",Part-time,136521
4080,Web Developer,Creative Solutions,Chicago,3,"Usability Testing, Wireframing, Collaboration",Contract,82817
4081,Data Analyst,Data Inc,San Francisco,8,"JavaScript, Responsive Design, CSS",Part-time,131794
4082,UX Designer,NextGen Tech,Remote,3,"SQL, Data Visualization, Problem-Solving",Part-time,143629
4083,Web Developer,NextGen Tech,Austin,2,"JavaScript, Responsive Design, CSS",Contract,84385
4084,Data Analyst,Data Inc,Chicago,8,"Communication, SQL, Django",Part-time,82013
4085,UX Designer,Creative Solutions,San Francisco,5,"Communication, Agile, Project Management",Contract,92903
4086,Data Analyst,Data Inc,Chicago,3,"JavaScript, Responsive Design, HTML",Contract,95411
4087,Data Analyst,Tech Corp,Remote,9,"Python, SQL, Django",Contract,73419
4088,Data Analyst,Tech Corp,New York,10,"Project Management, Leadership, Agile",Full-time,141404
4089,Web Developer,Innovate LLC,Austin,9,"Leadership, Project Management, Communication",Full-time,84816
4090,Data Analyst,NextGen Tech,New York,6,"Usability Testing, Adobe XD, Collaboration",Contract,75659
4091,Web Developer,Tech Corp,Austin,5,"CSS, Responsive Design, HTML",Full-time,86971
4092,Web Developer,Tech Corp,Remote,8,"Usability Testing, Collaboration, Wireframing",Part-time,93846
4093,Project Manager,Tech Corp,Chicago,9,"Project Management, Agile, Communication",Full-time,90888
4094,Software Engineer,Tech Corp,New York,8,"Problem-Solving, Data Visualization, SQL",Full-time,63000
4095,Software Engineer,Tech Corp,Austin,6,"Adobe XD, Wireframing, Collaboration",Part-time,63025
4096,Project Manager,Creative Solutions,Austin,4,"Responsive Design, JavaScript, HTML",Full-time,76460
4097,UX Designer,Innovate LLC,Chicago,7,"Django, Communication, SQL",Contract,146277
4098,Software Engineer,Creative Solutions,San Francisco,7,"Project Management, Leadership, Agile",Contract,91956
4099,Web Developer,Innovate LLC,Remote,9,"SQL, Django, Python",Full-time,59242
4100,Software Engineer,Creative Solutions,Remote,10,"Communication, Project Management, Agile",Contract,138048
4101,Project Manager,Innovate LLC,San Francisco,10,"Agile, Communication, Project Management",Part-time,132918
4102,Software Engineer,Creative Solutions,San Francisco,7,"Communication, SQL, Django",Contract,92988
4103,Software Engineer,Tech Corp,Remote,6,"Usability Testing, Wireframing, Adobe XD",Part-time,128447
4104,Project Manager,Data Inc,Remote,6,"Responsive Design, CSS, JavaScript",Contract,101911
4105,Software Engineer,Innovate LLC,Chicago,4,"Python, SQL, Django",Contract,57623
4106,Software Engineer,Data Inc,Chicago,1,"Python, Communication, SQL",Full-time,65195
4107,Software Engineer,Innovate LLC,New York,8,"Problem-Solving, Data Visualization, SQL",Full-time,68341
4108,Web Developer,Tech Corp,New York,10,"Adobe XD, Collaboration, Wireframing",Part-time,136362
4109,Software Engineer,NextGen Tech,San Francisco,7,"Wireframing, Collaboration, Adobe XD",Part-time,140987
4110,Project Manager,Innovate LLC,Remote,9,"Usability Testing, Wireframing, Collaboration",Full-time,50802
4111,Project Manager,Creative Solutions,Remote,5,"Python, Django, SQL",Contract,144908
4112,Project Manager,Innovate LLC,Chicago,3,"Usability Testing, Adobe XD, Wireframing",Full-time,127943
4113,Project Manager,NextGen Tech,Austin,2,"Wireframing, Collaboration, Adobe XD",Full-time,75153
4114,Software Engineer,Data Inc,Chicago,3,"Python, SQL, Django",Contract,61526
4115,Software Engineer,Data Inc,Austin,3,"Agile, Leadership, Project Management",Contract,89648
4116,Web Developer,Data Inc,Austin,4,"Wireframing, Adobe XD, Usability Testing",Part-time,128178
4117,Web Developer,NextGen Tech,Chicago,5,"Usability Testing, Collaboration, Adobe XD",Contract,68383
4118,UX Designer,NextGen Tech,Austin,3,"Django, Communication, SQL",Full-time,140578
4119,Web Developer,Data Inc,New York,7,"Python, Communication, Django",Part-time,73976
4120,Data Analyst,Innovate LLC,San Francisco,10,"HTML, Responsive Design, JavaScript",Full-time,109223
4121,UX Designer,Creative Solutions,New York,8,"Usability Testing, Collaboration, Adobe XD",Full-time,129242
4122,Software Engineer,Creative Solutions,Remote,1,"Django, Python, Communication",Part-time,141736
4123,Data Analyst,Tech Corp,Remote,5,"Leadership, Project Management, Agile",Contract,134576
4124,Software Engineer,Innovate LLC,New York,3,"Problem-Solving, Data Visualization, Excel",Full-time,133483
4125,Project Manager,Innovate LLC,San Francisco,6,"JavaScript, Responsive Design, HTML",Full-time,129766
4126,Software Engineer,Data Inc,New York,9,"Python, Django, Communication",Contract,94081
4127,Software Engineer,Data Inc,Austin,2,"Wireframing, Usability Testing, Adobe XD",Full-time,137435
4128,UX Designer,NextGen Tech,Chicago,7,"SQL, Communication, Django",Full-time,127503
4129,Web Developer,NextGen Tech,Remote,9,"Data Visualization, Problem-Solving, SQL",Full-time,56100
4130,Web Developer,NextGen Tech,New York,2,"Problem-Solving, Data Visualization, SQL",Contract,106373
4131,Web Developer,NextGen Tech,New York,2,"CSS, JavaScript, Responsive Design",Contract,51414
4132,Software Engineer,Innovate LLC,Remote,2,"SQL, Problem-Solving, Excel",Part-time,92095
4133,Data Analyst,Innovate LLC,Austin,3,"JavaScript, CSS, Responsive Design",Contract,102212
4134,Data Analyst,Innovate LLC,Remote,10,"Responsive Design, JavaScript, CSS",Full-time,118528
4135,Web Developer,Data Inc,New York,5,"SQL, Excel, Data Visualization",Part-time,126350
4136,Web Developer,Tech Corp,New York,2,"JavaScript, CSS, HTML",Full-time,57632
4137,Software Engineer,Tech Corp,Remote,5,"Project Management, Leadership, Communication",Full-time,114552
4138,Web Developer,NextGen Tech,New York,10,"Python, Communication, SQL",Contract,127994
4139,UX Designer,Data Inc,Austin,1,"Data Visualization, Excel, SQL",Full-time,65790
4140,Software Engineer,Tech Corp,Austin,2,"Python, SQL, Django",Full-time,134063
4141,Web Developer,NextGen Tech,Chicago,6,"Agile, Project Management, Leadership",Contract,123757
4142,Software Engineer,Tech Corp,Austin,4,"Usability Testing, Wireframing, Adobe XD",Full-time,112213
4143,Data Analyst,Data Inc,New York,1,"HTML, JavaScript, CSS",Part-time,131598
4144,UX Designer,NextGen Tech,New York,4,"Agile, Leadership, Communication",Contract,59873
4145,Project Manager,Creative Solutions,Remote,6,"Usability Testing, Adobe XD, Collaboration",Part-time,130739
4146,Software Engineer,Innovate LLC,New York,9,"Communication, Leadership, Agile",Full-time,71911
4147,Web Developer,Innovate LLC,Remote,8,"Wireframing, Usability Testing, Adobe XD",Contract,149548
4148,Web Developer,NextGen Tech,Chicago,8,"Communication, Agile, Leadership",Full-time,149924
4149,Web Developer,Data Inc,Austin,4,"HTML, Responsive Design, CSS",Contract,73749
4150,Data Analyst,Innovate LLC,Austin,10,"Excel, SQL, Data Visualization",Part-time,104614
4151,Project Manager,Data Inc,San Francisco,3,"Project Management, Leadership, Agile",Part-time,74224
4152,Web Developer,NextGen Tech,San Francisco,3,"Project Management, Communication, Agile",Contract,117489
4153,UX Designer,Data Inc,Remote,3,"SQL, Communication, Django",Contract,88181
4154,Data Analyst,Innovate LLC,Chicago,8,"Python, Communication, SQL",Part-time,85973
4155,Data Analyst,Data Inc,Chicago,3,"Usability Testing, Adobe XD, Wireframing",Contract,80246
4156,Project Manager,Creative Solutions,San Francisco,8,"Leadership, Project Management, Communication",Part-time,138717
4157,Web Developer,NextGen Tech,Austin,6,"Project Management, Agile, Communication",Part-time,130587
4158,UX Designer,Tech Corp,Austin,5,"Communication, SQL, Django",Part-time,142532
4159,UX Designer,Creative Solutions,San Francisco,8,"Responsive Design, JavaScript, CSS",Full-time,57813
4160,Web Developer,Innovate LLC,Chicago,8,"Collaboration, Adobe XD, Usability Testing",Contract,70890
4161,Project Manager,Data Inc,San Francisco,7,"Problem-Solving, SQL, Data Visualization",Part-time,124770
4162,Project Manager,Data Inc,Austin,8,"Agile, Communication, Project Management",Contract,74955
4163,Software Engineer,Data Inc,New York,1,"Django, SQL, Communication",Part-time,93464
4164,Web Developer,Data Inc,Chicago,8,"Communication, Leadership, Agile",Full-time,95095
4165,Software Engineer,Creative Solutions,New York,10,"SQL, Django, Python",Contract,84538
4166,Project Manager,NextGen Tech,Austin,3,"CSS, HTML, JavaScript",Full-time,113125
4167,Web Developer,Creative Solutions,New York,1,"Responsive Design, JavaScript, HTML",Contract,72709
4168,Project Manager,Innovate LLC,Remote,4,"Responsive Design, HTML, JavaScript",Contract,57745
4169,UX Designer,Innovate LLC,Remote,6,"CSS, HTML, JavaScript",Part-time,142217
4170,Web Developer,Innovate LLC,Remote,1,"Wireframing, Collaboration, Usability Testing",Contract,147112
4171,Project Manager,Creative Solutions,Remote,3,"Wireframing, Adobe XD, Usability Testing",Contract,128599
4172,Project Manager,Tech Corp,Chicago,8,"SQL, Communication, Python",Part-time,90816
4173,Web Developer,Tech Corp,New York,8,"Wireframing, Adobe XD, Collaboration",Part-time,93743
4174,Data Analyst,Creative Solutions,Chicago,6,"CSS, JavaScript, HTML",Part-time,111330
4175,Software Engineer,NextGen Tech,Chicago,10,"Adobe XD, Wireframing, Usability Testing",Full-time,140186
4176,Data Analyst,Data Inc,San Francisco,1,"Project Management, Leadership, Agile",Part-time,141434
4177,Data Analyst,Creative Solutions,Austin,3,"Usability Testing, Collaboration, Adobe XD",Full-time,82840
4178,Project Manager,Tech Corp,Remote,7,"JavaScript, Responsive Design, HTML",Contract,58251
4179,Data Analyst,Data Inc,San Francisco,8,"CSS, JavaScript, HTML",Contract,51095
4180,Project Manager,Innovate LLC,New York,1,"Collaboration, Adobe XD, Usability Testing",Part-time,101352
4181,Web Developer,Innovate LLC,New York,10,"Leadership, Communication, Project Management",Full-time,85397
4182,UX Designer,Data Inc,Austin,7,"Python, Django, SQL",Part-time,99867
4183,Software Engineer,Creative Solutions,San Francisco,10,"Django, SQL, Communication",Full-time,147314
4184,Project Manager,Innovate LLC,Chicago,10,"Python, SQL, Communication",Contract,95789
4185,Software Engineer,Tech Corp,New York,8,"Wireframing, Collaboration, Adobe XD",Full-time,138083
4186,Web Developer,Innovate LLC,Remote,9,"Collaboration, Adobe XD, Wireframing",Full-time,88709
4187,UX Designer,Data Inc,San Francisco,4,"Usability Testing, Adobe XD, Collaboration",Full-time,148201
4188,Project Manager,Creative Solutions,Austin,8,"Leadership, Communication, Project Management",Part-time,136364
4189,UX Designer,Creative Solutions,Chicago,6,"Problem-Solving, SQL, Excel",Part-time,103183
4190,UX Designer,Tech Corp,San Francisco,8,"Collaboration, Wireframing, Usability Testing",Contract,131227
4191,Software Engineer,Tech Corp,Remote,5,"Data Visualization, Excel, SQL",Part-time,93149
4192,Data Analyst,Innovate LLC,Chicago,5,"Usability Testing, Adobe XD, Collaboration",Contract,122644
4193,UX Designer,Creative Solutions,Remote,9,"Leadership, Communication, Agile",Full-time,81839
4194,Project Manager,Innovate LLC,Chicago,4,"Django, Python, SQL",Contract,140150
4195,UX Designer,Data Inc,New York,1,"Usability Testing, Wireframing, Collaboration",Full-time,132416
4196,Project Manager,Innovate LLC,San Francisco,8,"Adobe XD, Usability Testing, Collaboration",Contract,109570
4197,UX Designer,Tech Corp,Chicago,6,"SQL, Python, Communication",Contract,55616
4198,Web Developer,Innovate LLC,San Francisco,4,"Python, Communication, Django",Contract,76270
4199,Web Developer,NextGen Tech,Remote,2,"Project Management, Agile, Leadership",Full-time,144679
4200,Software Engineer,Innovate LLC,Austin,6,"Django, SQL, Python",Contract,95548
4201,Project Manager,Tech Corp,Austin,4,"Django, Python, Communication",Full-time,54162
4202,Project Manager,Tech Corp,New York,1,"Data Visualization, Problem-Solving, Excel",Part-time,122785
4203,Project Manager,Creative Solutions,San Francisco,1,"Excel, Data Visualization, Problem-Solving",Full-time,104058
4204,Web Developer,Tech Corp,San Francisco,5,"Wireframing, Adobe XD, Usability Testing",Contract,108086
4205,Web Developer,Data Inc,New York,6,"Excel, SQL, Problem-Solving",Contract,128712
4206,Software Engineer,Creative Solutions,Chicago,7,"Python, Django, Communication",Part-time,133960
4207,Software Engineer,NextGen Tech,San Francisco,3,"Excel, Data Visualization, SQL",Contract,83752
4208,UX Designer,Data Inc,New York,6,"Python, SQL, Communication",Full-time,125913
4209,Web Developer,Data Inc,Chicago,8,"Problem-Solving, Data Visualization, SQL",Contract,81330
4210,Software Engineer,Innovate LLC,Remote,9,"Wireframing, Adobe XD, Usability Testing",Part-time,98954
4211,Project Manager,NextGen Tech,San Francisco,2,"Leadership, Communication, Agile",Part-time,61153
4212,Software Engineer,Creative Solutions,San Francisco,1,"Communication, Agile, Leadership",Part-time,141125
4213,Project Manager,Tech Corp,Remote,7,"Wireframing, Usability Testing, Adobe XD",Contract,65964
4214,Project Manager,Creative Solutions,New York,6,"Adobe XD, Usability Testing, Wireframing",Full-time,142457
4215,Project Manager,NextGen Tech,Chicago,7,"Agile, Leadership, Project Management",Contract,67725
4216,UX Designer,Creative Solutions,Remote,2,"Usability Testing, Adobe XD, Wireframing",Full-time,138768
4217,Project Manager,Creative Solutions,Austin,5,"HTML, Responsive Design, JavaScript",Contract,52240
4218,Data Analyst,NextGen Tech,Austin,5,"Python, Communication, Django",Contract,93637
4219,Web Developer,Innovate LLC,New York,7,"SQL, Problem-Solving, Excel",Full-time,106151
4220,UX Designer,Data Inc,San Francisco,9,"Python, Django, Communication",Full-time,140919
4221,UX Designer,Tech Corp,Austin,3,"Leadership, Communication, Agile",Part-time,67681
4222,UX Designer,Creative Solutions,New York,8,"Usability Testing, Adobe XD, Wireframing",Contract,144945
4223,Data Analyst,Innovate LLC,Remote,7,"SQL, Data Visualization, Problem-Solving",Part-time,95142
4224,Data Analyst,Tech Corp,Remote,5,"CSS, Responsive Design, JavaScript",Contract,86321
4225,UX Designer,Innovate LLC,Austin,9,"Excel, Problem-Solving, Data Visualization",Full-time,103876
4226,Web Developer,NextGen Tech,Remote,3,"Agile, Communication, Leadership",Part-time,131748
4227,Web Developer,Creative Solutions,New York,5,"JavaScript, Responsive Design, HTML",Contract,112393
4228,Data Analyst,Data Inc,Chicago,3,"HTML, Responsive Design, CSS",Full-time,87156
