ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Wheel,Color,Airbags
45807095,37320,1481,MERCEDES-BENZ,GLE 350,2017,Jeep,1,Petrol,3,51824,6,Automatic,4x4,Left wheel,White,12
45807585,37947,1481,MERCEDES-BENZ,GLE 350,2017,Jeep,1,Petrol,3,51824,6,Automatic,4x4,Left wheel,White,12
45759352,13328,1481,AUDI,Q7,2017,Jeep,1,Petrol,3,44642,6,Automatic,4x4,Left wheel,Black,0
45772059,549,1481,FORD,Focus,2006,Sedan,1,Petrol,2,240746,4,Automatic,Front,Left wheel,Black,12
45761458,61154,1481,BMW,X5,2017,Jeep,1,Petrol,3.0 Turbo,48000,6,Tiptronic,4x4,Left wheel,Golden,12
45816311,54255,1481,BMW,X5,2017,Jeep,1,Petrol,3,62256,6,Automatic,Rear,Left wheel,Brown,12
45813437,26343,1481,BMW,428,2017,Coupe,1,Petrol,3,71894,6,Automatic,Rear,Left wheel,Blue,12
45813727,627,1481,JAGUAR,E-pace,2017,Jeep,1,Petrol,3,28421,6,Automatic,4x4,Left wheel,Red,12
45813955,470,1481,MERCEDES-BENZ,E 400,2017,Coupe,1,Petrol,3,36866,6,Automatic,Rear,Left wheel,Silver,12
45760485,13328,1481,AUDI,Q7,2017,Jeep,1,Petrol,3,44642,6,Automatic,4x4,Left wheel,Black,0
45766189,13328,1481,AUDI,Q7,2017,Sedan,1,Petrol,3,44642,6,Automatic,4x4,Left wheel,Black,0
45756001,6586,1481,FORD,Focus,2006,Universal,0,Diesel,2.0 Turbo,280000,4,Manual,Front,Left wheel,Grey,6
45763049,13328,1481,AUDI,Q7,2017,Sedan,1,Petrol,3,44642,6,Automatic,4x4,Left wheel,Black,0
45647039,862,1481,BMW,X5,2017,Jeep,1,Petrol,3,0,6,Automatic,4x4,Left wheel,Black,12
45768943,13328,1481,AUDI,Q7,2017,Sedan,1,Petrol,3,44642,6,Automatic,4x4,Left wheel,Black,0
45813704,549,1481,JAGUAR,Daimler,2017,Jeep,1,Petrol,3,81270,6,Automatic,4x4,Left wheel,White,12
45069516,250574,1481,MERCEDES-BENZ,GLE 400,2017,Jeep,1,Petrol,3.0 Turbo,81600,6,Tiptronic,4x4,Left wheel,Black,12
45809340,549,1481,JAGUAR,F-pace,2017,Jeep,1,Petrol,3,28421,6,Automatic,4x4,Left wheel,Red,12
45107574,141124,1481,MERCEDES-BENZ,GLE 43 AMG,2017,Coupe,1,Petrol,3.0 Turbo,14914,6,Automatic,4x4,Left wheel,White,12
45809830,627,1481,AUDI,Q7,2017,Jeep,1,Petrol,3,49602,6,Automatic,4x4,Left wheel,White,12
45646668,706,1481,AUDI,Q7,2017,Jeep,1,Petrol,3,14701,6,Automatic,4x4,Left wheel,Black,0
44236195,31988,1482,MERCEDES-BENZ,GL 450,2011,Jeep,1,Petrol,4.5 Turbo,160000,8,Tiptronic,4x4,Left wheel,Beige,12
45813760,101923,1482,FERRARI,456,2011,Coupe,1,Petrol,4.5,19442,8,Automatic,Rear,Left wheel,Yellow,12
45642526,7527,1486,HONDA,FIT,2010,Hatchback,0,Hybrid,1.3,158000,4,Automatic,Front,Right-hand drive,Black,4
44954265,7213,1486,HONDA,FIT,2010,Hatchback,0,Petrol,1.3,9200,4,Variator,Front,Right-hand drive,Blue,2
45552228,8154,1486,HONDA,FIT,2010,Sedan,1,Hybrid,1.3,0,4,Tiptronic,Front,Right-hand drive,Silver,2
45282047,13000,1488,NISSAN,Note,2016,Hatchback,0,Petrol,1.2,58000,3,Variator,Front,Right-hand drive,Blue,2
44489566,17000,1488,NISSAN,Note,2016,Hatchback,1,Hybrid,1.2 Turbo,0,3,Variator,Front,Right-hand drive,White,2
45813961,251,1493,LEXUS,RX 350,2016,Jeep,1,Petrol,3.5,107030,6,Automatic,4x4,Left wheel,Grey,12
45815359,47,1493,LEXUS,RX 350,2016,Jeep,1,Petrol,3.5,65981,6,Automatic,Front,Left wheel,Black,12
45770310,1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,Left wheel,Grey,12
45769188,1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,Left wheel,Grey,12
45770106,1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,Left wheel,Grey,12
45766569,1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,Left wheel,Grey,12
45809069,132971,1493,FORD,F150,2016,Sedan,1,Petrol,3.5,30573,4,Automatic,Front,Left wheel,White,4
45642769,470,1493,LEXUS,RX 350,2016,Jeep,1,Petrol,3.5,118133,6,Automatic,4x4,Left wheel,White,12
45772748,1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,Left wheel,Grey,12
45806548,16935,1493,TOYOTA,Highlander,2016,Jeep,1,Petrol,3.5,0,6,Automatic,Front,Left wheel,Silver,12
45618047,68994,1493,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.5,117368,6,Automatic,4x4,Left wheel,Black,0
45770022,68681,1493,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.5,117368,6,Automatic,4x4,Left wheel,Black,0
45768946,1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,Left wheel,Grey,12
45763375,251,1493,HONDA,Pilot,2016,Jeep,1,Petrol,3.5,43664,6,Automatic,4x4,Left wheel,Grey,12
45025127,136420,1493,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.5,45000,6,Tiptronic,Rear,Left wheel,Grey,12
45764460,1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,Left wheel,Grey,12
45651206,549,1493,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.5,91493,6,Automatic,Rear,Left wheel,Black,0
45815359,47,1493,LEXUS,RX 350,2016,Jeep,1,Petrol,3.5,65981,6,Automatic,Front,Left wheel,Black,12
45806460,784,1493,HONDA,Odyssey,2016,Sedan,1,Petrol,3.5,203338,6,Automatic,Front,Left wheel,Grey,12
45769419,1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,Left wheel,Grey,12
45655956,11917,1493,LEXUS,RX 350,2016,Jeep,1,Petrol,3.5,59858,6,Automatic,Front,Left wheel,Silver,12
45765709,1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,Left wheel,Grey,12
45815322,470,1493,TOYOTA,Tacoma,2016,Pickup,1,Petrol,3.5,131882,6,Automatic,Rear,Left wheel,Grey,12
45813927,470,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,Petrol,3.5,73190,6,Automatic,Rear,Left wheel,Black,12
45770919,1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,Left wheel,Grey,12
45765267,1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,Left wheel,Grey,12
45808919,92070,1493,FORD,Explorer,2016,Jeep,1,Petrol,3.5,66246,4,Automatic,Front,Left wheel,White,4
45760759,68681,1493,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.5,117368,6,Automatic,4x4,Left wheel,Black,0
45771861,1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,Left wheel,Grey,12
45815359,47,1493,LEXUS,RX 350,2016,Jeep,1,Petrol,3.5,65981,6,Automatic,Front,Left wheel,Black,12
45649053,549,1493,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.5,91493,6,Automatic,Rear,Left wheel,Black,0
45815359,47,1493,LEXUS,RX 350,2016,Jeep,1,Petrol,3.5,65981,6,Automatic,Front,Left wheel,Black,12
45049953,129521,1493,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.5,78400,6,Tiptronic,4x4,Left wheel,Grey,12
45642769,470,1493,LEXUS,RX 350,2016,Jeep,1,Petrol,3.5,118133,6,Automatic,4x4,Left wheel,White,12
45805001,64604,1493,LEXUS,RX 350,2016,Jeep,0,Petrol,3.5,0,6,Automatic,4x4,Left wheel,White,0
45765887,14269,1493,HONDA,Odyssey,2016,Jeep,1,Petrol,3.5,42802,6,Automatic,Front,Left wheel,Grey,12
45809064,126322,1493,FORD,F150,2016,Sedan,1,Petrol,3.5,33543,4,Automatic,Front,Left wheel,White,4
45767384,1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,Left wheel,Grey,12
45815359,47,1493,LEXUS,RX 350,2016,Jeep,1,Petrol,3.5,65981,6,Automatic,Front,Left wheel,Black,12
45768258,68681,1493,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.5,117368,6,Automatic,4x4,Left wheel,Black,0
45815359,47,1493,LEXUS,RX 350,2016,Jeep,1,Petrol,3.5,65981,6,Automatic,Front,Left wheel,Black,12
45808882,66485,1493,FORD,Explorer,2016,Jeep,1,Petrol,3.5,44079,4,Automatic,Front,Left wheel,White,4
45815487,11447,1493,LEXUS,ES 350,2016,Sedan,1,Petrol,3.5,68630,6,Automatic,Front,Left wheel,White,12
45771257,941,1493,HONDA,Pilot,2016,Jeep,1,Petrol,3.5,0,6,Automatic,4x4,Left wheel,Black,12
45771227,1568,1493,MERCEDES-BENZ,E 350,2016,Sedan,1,Diesel,3.5,77205,6,Automatic,Rear,Left wheel,Grey,12
45654691,549,1493,MERCEDES-BENZ,GLE 350,2016,Jeep,1,Petrol,3.5,91493,6,Automatic,Rear,Left wheel,Black,0
45808984,40424,1493,FORD,Explorer,2016,Minivan,1,Petrol,3.5,97000,4,Automatic,Front,Left wheel,Grey,4
45765552,3,1502,VOLKSWAGEN,Jetta,2014,Sedan,1,Petrol,1.8 Turbo,134400,4,Tiptronic,Front,Right-hand drive,Black,6
44063707,13500,1502,LEXUS,CT 200h,2014,Universal,1,Hybrid,1.8,60000,4,Automatic,Front,Right-hand drive,White,6
44208094,17500,1503,MERCEDES-BENZ,C 180,2013,Sedan,0,Petrol,1.8,48000,4,Tiptronic,Rear,Right-hand drive,White,6
45786727,18189,1503,HYUNDAI,Elantra,2013,Sedan,1,Petrol,1.8,16000,4,Tiptronic,Front,Right-hand drive,Black,6
45787846,18503,1505,TOYOTA,Prius,2012,Sedan,0,Hybrid,1.8,176000,4,Automatic,Front,Right-hand drive,Silver,10
44045305,13000,1505,MITSUBISHI,RVR,2012,Hatchback,0,Petrol,1.8,139000,4,Automatic,Front,Right-hand drive,White,6
44063688,13500,1505,TOYOTA,Prius V,2012,Hatchback,0,Hybrid,1.8,51000,4,Automatic,Front,Right-hand drive,White,8
45791856,13799,1505,FORD,Transit Connect,2012,Goods wagon,0,Diesel,1.8 Turbo,143560,4,Manual,Front,Right-hand drive,White,2
45797099,16621,1511,HYUNDAI,Genesis,2010,Coupe,1,Petrol,3.8,151977,4,Automatic,Front,Left wheel,Blue,4
45794508,17249,1511,JEEP,Wrangler,2010,Jeep,0,Petrol,3.8,1000,6,Automatic,4x4,Left wheel,Silver,0
45812970,784,1511,HYUNDAI,Genesis,2010,Coupe,1,Petrol,3.8,189194,6,Automatic,Rear,Left wheel,White,12
45730878,16621,1511,HYUNDAI,Genesis,2010,Coupe,1,Petrol,3.8,151977,4,Automatic,Front,Left wheel,Blue,4
45659883,43278,1514,LEXUS,GX 460,2011,Jeep,1,Petrol,4.6,160138,8,Automatic,4x4,Left wheel,White,0
45764162,392,1514,LEXUS,GX 470,2011,Sedan,1,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,0
45759143,392,1514,LEXUS,GX 470,2011,Sedan,1,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,0
45770150,392,1514,LEXUS,GX 470,2011,Sedan,1,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,0
45815495,470,1514,LEXUS,GX 470,2011,Jeep,1,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,12
45768436,392,1514,LEXUS,GX 470,2011,Sedan,1,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,0
45769280,392,1514,LEXUS,GX 470,2011,Sedan,1,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,0
45641603,627,1514,MERCEDES-BENZ,GL 450,2011,Jeep,1,Petrol,4.6,163298,8,Automatic,4x4,Left wheel,White,12
45804387,32954,1514,LEXUS,LS 460,2011,Sedan,1,Petrol,4.6,195303,4,Automatic,Front,Left wheel,Black,4
45658618,43278,1514,LEXUS,GX 460,2011,Jeep,1,Petrol,4.6,160138,8,Automatic,4x4,Left wheel,White,0
45764946,392,1514,LEXUS,GX 470,2011,Sedan,1,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,0
45768567,392,1514,LEXUS,GX 470,2011,Sedan,1,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,0
45797349,28523,1514,HYUNDAI,Genesis,2011,Sedan,1,Petrol,4.6,118432,4,Automatic,Front,Left wheel,Black,4
45772754,392,1514,LEXUS,GX 470,2011,Sedan,1,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,0
45759272,392,1514,LEXUS,GX 470,2011,Sedan,1,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,0
45649806,43278,1514,LEXUS,GX 460,2011,Jeep,1,Petrol,4.6,160138,8,Automatic,4x4,Left wheel,White,0
45757330,392,1514,LEXUS,GX 470,2011,Sedan,1,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,0
45804394,43360,1514,LEXUS,LS 460,2011,Sedan,1,Petrol,4.6,89867,4,Automatic,Front,Left wheel,Black,4
45653700,43278,1514,LEXUS,GX 460,2011,Jeep,1,Petrol,4.6,160138,8,Automatic,4x4,Left wheel,White,0
45760207,392,1514,LEXUS,GX 470,2011,Sedan,1,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,0
45771496,392,1514,LEXUS,GX 470,2011,Sedan,1,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,0
45804390,41340,1514,LEXUS,LS 460,2011,Sedan,1,Petrol,4.6,188121,4,Automatic,Front,Left wheel,Black,4
45769829,392,1514,LEXUS,GX 470,2011,Sedan,1,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,0
45585647,37633,1514,MERCEDES-BENZ,GL 450,2011,Jeep,1,Petrol,4.6,88000,8,Automatic,4x4,Left wheel,Black,10
45763985,392,1514,LEXUS,GX 470,2011,Sedan,1,Petrol,4.6,202048,8,Automatic,4x4,Left wheel,White,0
45655114,43278,1514,LEXUS,GX 460,2011,Jeep,1,Petrol,4.6,160138,8,Automatic,4x4,Left wheel,White,0
45646570,1725,1514,MERCEDES-BENZ,GL 450,2011,Jeep,1,Petrol,4.6,217485,8,Automatic,4x4,Left wheel,Silver,12
45646433,43278,1514,LEXUS,GX 460,2011,Jeep,1,Petrol,4.6,160138,8,Automatic,4x4,Left wheel,White,0
45786924,7213,1515,FORD,Tourneo Connect,2005,Universal,0,Diesel,1.8 Turbo,0,8,Manual,Front,Left wheel,White,4
45795085,4861,1515,CHEVROLET,Nubira,2005,Goods wagon,0,Petrol,1.8,127000,4,Manual,Front,Left wheel,Blue,3
45746706,8938,1515,FORD,Transit Connect Prastoi,2005,Goods wagon,0,Diesel,1.8 Turbo,189000,4,Manual,Front,Left wheel,Red,4
45816077,5018,1515,CITROEN,C1 C,2005,Hatchback,0,Petrol,1.8,237000,4,Manual,Front,Left wheel,Grey,6
45789132,9408,1515,MERCEDES-BENZ,C 230,2005,Sedan,1,Petrol,1.8,195200,4,Automatic,Rear,Left wheel,Blue,8
45433464,9722,1515,FORD,Transit Connect,2005,Goods wagon,0,Diesel,1.8,0,4,Manual,Front,Left wheel,Silver,0
45775029,10820,1516,MERCEDES-BENZ,C 230 kompresor,2004,Sedan,1,Petrol,1.8 Turbo,197657,4,Manual,Rear,Left wheel,Black,6
45784336,7997,1518,OPEL,Astra j,2003,Sedan,0,Petrol,1.8,23450,4,Automatic,Front,Left wheel,Silver,4
45764287,6272,1522,OPEL,Zafira,2000,Goods wagon,0,Petrol,1.8,130000,4,Manual,Front,Left wheel,Silver,0
45775418,6269,1522,OPEL,Zafira,2000,Universal,0,Petrol,1.8,200000,4,Manual,Front,Left wheel,Silver,4
45797015,7840,1525,MERCEDES-BENZ,C 180,1998,Sedan,1,Petrol,1.8,0,4,Automatic,Rear,Left wheel,Black,3
45812665,6586,1525,MERCEDES-BENZ,C 180,1998,Sedan,0,CNG,1.8,111111,4,Manual,Rear,Left wheel,White,4
45796384,3136,1525,OPEL,Astra,1998,Universal,0,Petrol,1.8,167000,4,Manual,Front,Left wheel,Red,0
44473612,15681,1528,FORD,Transit,2007,Microbus,0,Diesel,2.4,168000,4,Manual,Rear,Left wheel,White,2
45772886,314,1528,TOYOTA,RAV 4,2007,Jeep,1,Petrol,2.4,390626,4,Automatic,4x4,Left wheel,Blue,12
45798508,23521,1528,FORD,Transit,2007,Microbus,0,Diesel,2.4 Turbo,245090,4,Manual,Rear,Left wheel,White,3
45128251,10976,1528,TOYOTA,Camry,2007,Sedan,1,Hybrid,2.4,204000,4,Automatic,Front,Left wheel,Black,8
45755962,9095,1528,TOYOTA,Camry,2007,Sedan,1,Hybrid,2.4,369600,4,Tiptronic,Rear,Left wheel,Silver,12
45790935,2200,1528,PEUGEOT,406,1996,Sedan,0,Petrol,1.8,283000,4,Manual,Front,Left wheel,Green,2
44815850,17249,1528,FORD,Transit,2007,Microbus,0,Diesel,2.4,168000,4,Manual,Rear,Left wheel,Blue,2
45776862,18503,1528,TOYOTA,"Highlander 2,4",2007,Jeep,0,Petrol,2.4,119911,4,Automatic,Front,Left wheel,Silver,8
44473357,15681,1528,FORD,Transit,2007,Microbus,0,Diesel,2.4,158000,4,Manual,Rear,Left wheel,White,2
45792754,13172,1528,FORD,Transit,2007,Microbus,0,Diesel,2.4,250000,4,Manual,Rear,Left wheel,White,0
45766068,4077,1529,MERCEDES-BENZ,C 180,1995,Sedan,0,Petrol,1.8,2014,4,Manual,Rear,Left wheel,Black,2
45776894,4704,1529,MERCEDES-BENZ,C 180,1995,Sedan,0,CNG,1.8,0,4,Manual,Rear,Left wheel,Purple,4
45781683,2600,1529,OPEL,Vectra,1995,Sedan,0,CNG,1.8,999999999,4,Manual,Front,Left wheel,Green,4
45787150,9095,1529,BMW,318,1995,Coupe,1,Petrol,1.8,61000,4,Manual,Rear,Left wheel,Black,2
45778126,4077,1531,VOLKSWAGEN,Vento,1994,Sedan,0,Petrol,1.8,1133,4,Manual,Front,Left wheel,Blue,2
45813823,1646,1533,DODGE,Challenger,2016,Coupe,1,Petrol,3.6,127245,6,Automatic,Rear,Left wheel,Red,12
45810002,56431,1533,CHEVROLET,Impala,2016,Sedan,1,Petrol,3.6,34030,4,Automatic,Front,Left wheel,White,4
45758459,941,1533,DODGE,Journey,2016,Jeep,1,Petrol,3.6,174730,6,Automatic,Front,Left wheel,Black,12
45809838,1333,1533,CHEVROLET,Impala,2016,Sedan,1,Petrol,3.6,120696,6,Automatic,Front,Left wheel,Silver,12
45758456,10506,1533,CHEVROLET,Traverse,2016,Jeep,1,Petrol,3.6,91822,6,Automatic,4x4,Left wheel,White,12
45813834,3293,1533,DODGE,Challenger,2016,Coupe,1,Petrol,3.6,126038,6,Automatic,Rear,Left wheel,Black,12
45794470,43905,1533,JEEP,Wrangler sport,2016,Jeep,0,Petrol,3.6,70542,6,Automatic,4x4,Left wheel,Grey,0
45810021,52959,1533,CHEVROLET,Impala,2016,Sedan,1,Petrol,3.6,73960,4,Automatic,Front,Left wheel,Black,4
45810026,52959,1533,CHEVROLET,Impala,2016,Sedan,1,Petrol,3.6,77158,4,Automatic,Front,Left wheel,Black,4
45810037,51802,1533,CHEVROLET,Impala,2016,Sedan,1,Petrol,3.6,61635,4,Automatic,Front,Left wheel,Black,4
45810063,46891,1533,CHEVROLET,Impala,2016,Sedan,1,Petrol,3.6,101812,4,Automatic,Front,Left wheel,Silver,4
45768550,12074,1537,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,420550,6,Automatic,4x4,Left wheel,Blue,12
45767451,1019,1537,TOYOTA,Highlander,2009,Sedan,1,Hybrid,3.3,318358,6,Automatic,4x4,Left wheel,Black,12
45769659,12074,1537,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,420550,6,Automatic,4x4,Left wheel,Blue,12
45797236,12231,1537,HYUNDAI,Genesis,2009,Sedan,1,Petrol,3.3,159747,4,Automatic,Front,Left wheel,Black,4
45644800,7997,1537,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,251278,6,Automatic,4x4,Left wheel,Green,12
45624752,784,1537,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,472304,6,Automatic,4x4,Left wheel,White,12
45768386,1019,1537,TOYOTA,Highlander,2009,Sedan,1,Hybrid,3.3,318358,6,Automatic,4x4,Left wheel,Black,12
45648555,7997,1537,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,251278,6,Automatic,4x4,Left wheel,Green,12
45768402,12074,1537,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,420550,6,Automatic,4x4,Left wheel,Blue,12
45768082,1019,1537,TOYOTA,Highlander,2009,Sedan,1,Hybrid,3.3,318358,6,Automatic,4x4,Left wheel,Black,12
45770033,1019,1537,TOYOTA,Highlander,2009,Sedan,1,Hybrid,3.3,318358,6,Automatic,4x4,Left wheel,Black,12
45762991,12074,1537,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,420550,6,Automatic,4x4,Left wheel,Blue,12
45769329,12074,1537,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,420550,6,Automatic,4x4,Left wheel,Blue,12
45768098,12074,1537,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,420550,6,Automatic,4x4,Left wheel,Blue,12
45650442,7997,1537,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,251278,6,Automatic,4x4,Left wheel,Green,12
45764459,1019,1537,TOYOTA,Highlander,2009,Sedan,1,Hybrid,3.3,318358,6,Automatic,4x4,Left wheel,Black,12
45644937,784,1537,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,472304,6,Automatic,4x4,Left wheel,White,12
45624795,7997,1537,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,251278,6,Automatic,4x4,Left wheel,Green,12
45767726,1019,1537,TOYOTA,Highlander,2009,Sedan,1,Hybrid,3.3,318358,6,Automatic,4x4,Left wheel,Black,12
45767466,12074,1537,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,420550,6,Automatic,4x4,Left wheel,Blue,12
45772505,1019,1537,TOYOTA,Highlander,2009,Sedan,1,Hybrid,3.3,318358,6,Automatic,4x4,Left wheel,Black,12
45648489,784,1537,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,472304,6,Automatic,4x4,Left wheel,White,12
45762965,1019,1537,TOYOTA,Highlander,2009,Jeep,1,Hybrid,3.3,318358,6,Automatic,4x4,Left wheel,Black,12
44063270,15000,1539,TOYOTA,Sienta,2018,Minivan,0,Petrol,1,0,3,Automatic,Front,Right-hand drive,White,4
44382877,15000,1552,MAZDA,Axela,2015,Hatchback,1,Petrol,1.5,39000,4,Automatic,Front,Right-hand drive,Brown,6
44061557,15000,1552,HONDA,Shuttle,2015,Hatchback,0,Hybrid,1.5,42000,4,Automatic,Front,Right-hand drive,White,6
45683988,12231,1552,TOYOTA,Aqua,2015,Universal,0,Hybrid,1.5,1000,4,Automatic,Front,Right-hand drive,Silver,2
44063175,18000,1552,TOYOTA,Sienta,2015,Minivan,0,Hybrid,1.5,0,4,Automatic,Front,Right-hand drive,White,2
45773189,5488,1553,CHEVROLET,Avalanche,2013,Sedan,1,Petrol,5.3,186448,8,Automatic,Front,Left wheel,Black,12
45646707,87027,1572,MERCEDES-BENZ,CLS 55 AMG,2019,Coupe,1,Petrol,3,0,6,Automatic,4x4,Left wheel,Black,12
45808474,37947,1575,AUDI,Q7,2018,Jeep,1,Petrol,3,49122,6,Automatic,4x4,Left wheel,Silver,12
45748414,141124,1575,MERCEDES-BENZ,GLS 450,2018,Jeep,1,Petrol,3,40000,6,Tiptronic,4x4,Left wheel,Black,12
44650638,150533,1575,LAND ROVER,Range Rover Velar,2018,Jeep,1,Petrol,3.0 Turbo,22000,6,Tiptronic,4x4,Left wheel,White,12
45651246,63663,1575,MERCEDES-BENZ,GLE 350,2018,Jeep,1,Petrol,3,21499,6,Automatic,4x4,Left wheel,White,12
45810524,109764,1575,TOYOTA,Land Cruiser Prado,2018,Jeep,0,Diesel,3.0 Turbo,27000,6,Automatic,4x4,Left wheel,White,6
45474920,136000,1575,MERCEDES-BENZ,GLE 400,2018,Jeep,1,Petrol,3.0 Turbo,99000,6,Tiptronic,4x4,Left wheel,White,10
45813440,3136,1578,BMW,650,2015,Sedan,1,Petrol,4.4,60709,8,Automatic,Rear,Left wheel,White,12
45816279,9565,1578,BMW,X5,2015,Jeep,1,Petrol,4.4,144126,8,Automatic,4x4,Left wheel,White,12
45810353,30734,1578,BMW,650,2015,Coupe,1,Petrol,4.4,92213,8,Automatic,Rear,Left wheel,White,12
45810349,30734,1578,BMW,650,2015,Coupe,1,Petrol,4.4,92213,8,Automatic,Rear,Left wheel,White,12
45816321,157,1578,BMW,X5,2015,Jeep,1,Petrol,4.4,117782,8,Automatic,4x4,Left wheel,Black,12
45810349,30734,1578,BMW,650,2015,Coupe,1,Petrol,4.4,92213,8,Automatic,Rear,Left wheel,White,12
45789942,5645,1586,KIA,Sorento,2007,Jeep,1,Diesel,2.5,72872,4,Automatic,Front,Left wheel,Black,4
45789941,5645,1586,KIA,Sorento,2007,Jeep,1,Diesel,2.5,77452,4,Automatic,Front,Left wheel,Silver,4
45798335,19500,1586,NISSAN,X-Terra,2010,Jeep,1,Petrol,4,145000,6,Automatic,4x4,Left wheel,Blue,6
45789938,6272,1586,KIA,Sorento,2007,Jeep,1,Diesel,2.5,72895,4,Automatic,Front,Left wheel,White,4
45793967,27284,1586,NISSAN,Pathfinder,2010,Jeep,1,Petrol,4,120000,4,Automatic,4x4,Left wheel,Grey,0
45780585,23521,1586,NISSAN,Pathfinder SE,2010,Jeep,1,Petrol,4,168000,6,Tiptronic,4x4,Left wheel,Silver,12
45813881,2195,1586,FORD,Mustang,2010,Coupe,1,Petrol,4,139966,6,Automatic,Rear,Left wheel,Red,12
45789891,7527,1586,SSANGYONG,REXTON,2007,Jeep,1,Diesel,2.5,68855,4,Automatic,Front,Left wheel,Black,4
45787136,40142,1586,TOYOTA,4Runner,2010,Jeep,0,Petrol,4,283200,6,Automatic,4x4,Left wheel,Silver,8
45763346,6272,1586,NISSAN,Pathfinder,2010,Jeep,1,Petrol,4,203466,6,Automatic,Front,Left wheel,Black,12
45682238,18503,1586,NISSAN,X-Terra,2010,Jeep,0,Petrol,4,190000,6,Automatic,4x4,Left wheel,Grey,8
45772749,862,1588,SUBARU,Forester,2007,Jeep,1,Petrol,2.5,311206,4,Automatic,4x4,Left wheel,Grey,12
45530515,25716,1588,NISSAN,Navara,2007,Pickup,0,Diesel,2.5 Turbo,220000,4,Automatic,4x4,Left wheel,Silver,8
45772702,45473,1588,TOYOTA,Hilux,2007,Jeep,0,Diesel,2.5 Turbo,212001,4,Manual,4x4,Left wheel,Silver,6
